00000126, BMU_checkFailed, BSPD_FAILED
0000713F, IVT_MsgID_RX, 1
0000713F, IVT_MsgCount, 8
0000713F, IVT_Result_state, 0
0000713F, IVT_U1, 0.031
0000713F, IVT_MsgID_RX, 2
0000713F, IVT_MsgCount, 8
0000713F, IVT_Result_state, 0
0000713F, IVT_U2, -0.012
0000713F, IVT_MsgID_RX, 3
0000713F, IVT_MsgCount, 8
0000713F, IVT_Result_state, 0
0000713F, IVT_U3, 0.051000000000000004
0000713F, IVT_MsgID_RX, 7
0000713F, IVT_MsgCount, 0
0000713F, IVT_Result_state, 0
0000713F, IVT_Wh, 0
0000713F, IVT_MsgID_RX, 0
0000713F, IVT_MsgCount, 8
0000713F, IVT_Result_state, 0
0000713F, IVT_I, 0.012
0000713F, VoltageBusHV, 0.03
0000713F, VoltageCellMax, 3.5396
0000713F, VoltageCellMin, 2.9664
0000713F, CurrentBusHV, 0.01
0000716E, AMS_PackVoltage, 457.86
0000716E, BMU_Heartbeat_dummydata, 0
0000716E, BMU_checkFailed, BSPD_FAILED
0000716E, BMU_InterlockInitialized, 0
0000716E, FanPeriod, 59
0000716E, BrakePressureBMU, 460.0
0000716E, VoltageCellMuxSelect, 16
0000716E, VoltageCell49, 3.5087
0000716E, VoltageCell50, 3.5059
0000716E, VoltageCell51, 3.3016
00007170, IVT_MsgID_RX, 7
00007170, IVT_MsgCount, 1
00007170, IVT_Result_state, 0
00007170, IVT_Wh, 0
00007170, VCU_wheelSpeed_RL, 0.0
00007170, VCU_wheelSpeed_RR, 0.0
00007170, RLSpeedKPH, 0.0
00007170, RRSpeedKPH, 0.0
00007170, FLSpeedKPH, 0.0
00007170, FRSpeedKPH, 0.0
00007170, AdjustedVoltageCellMuxSelect, 16
00007170, AdjustedVoltageCell49, 3.5087
00007170, AdjustedVoltageCell50, 3.5059
00007170, AdjustedVoltageCell51, 3.3024
00007170, IVT_MsgID_RX, 0
00007170, IVT_MsgCount, 9
00007170, IVT_Result_state, 0
00007170, IVT_I, 0.004
00007170, TCTorqueMax, 3.392
00007170, TCLeftSlip, -0.999
00007170, TCRightSlip, -0.999
00007170, TCTorqueAdjustment, 0.0
00007170, TempChannelMuxSelect, 16
00007170, TempChannel49, 23.97
00007170, TempChannel50, 24.24000000000001
00007170, TempChannel51, 24.210000000000008
00007171, VCU_Heartbeat_dummydata, 0
00007171, ThrottlePercent, 0
00007171, BrakePercent, 9
00007171, brakePressure, 10
00007171, SteeringAngle, -58
00007171, BrakeWhileThrottle, 0
00007171, IVT_MsgID_RX, 0
00007171, IVT_MsgCount, 10
00007171, IVT_Result_state, 0
00007171, IVT_I, 0.0
00007171, IVT_MsgID_RX, 1
00007171, IVT_MsgCount, 9
00007171, IVT_Result_state, 0
00007171, IVT_U1, -0.022
00007171, IVT_MsgID_RX, 2
00007171, IVT_MsgCount, 9
00007171, IVT_Result_state, 0
00007171, IVT_U2, -0.008
00007171, IVT_MsgID_RX, 7
00007171, IVT_MsgCount, 2
00007171, IVT_Result_state, 0
00007171, IVT_Wh, 0
00007171, IVT_MsgID_RX, 3
00007171, IVT_MsgCount, 9
00007171, IVT_Result_state, 0
00007171, IVT_U3, 0.045
00007173, IMD_R_iso_corrected, 9878
00007173, IMD_R_iso_status, 253
00007173, IMD_R_Measurement_Counter, 20
00007173, IMD_Faults, 0
00007173, IMD_Device_activity, 1
00007173, VCU_wheelSpeed_RL, 0.0
00007173, VCU_wheelSpeed_RR, 0.0
00007173, RLSpeedKPH, 0.0
00007173, RRSpeedKPH, 0.0
00007173, FLSpeedKPH, 0.0
00007173, FRSpeedKPH, 0.0
00007173, TCTorqueMax, 3.392
00007173, TCLeftSlip, -0.999
00007173, TCRightSlip, -0.999
00007173, TCTorqueAdjustment, 0.0
00007174, IVT_MsgID_RX, 0
00007174, IVT_MsgCount, 11
00007174, IVT_Result_state, 0
00007174, IVT_I, 0.003
000071A0, StateBatteryChargeHV, 16.7
000071A0, StateBatteryHealthHV, 0.0
000071A0, StateBatteryPowerHV, 95.7
000071A0, TempCellMax, 25.25
000071A0, TempCellMin, 23.5
000071A0, StateBMS, Wait_System_Up
000071A0, HighestTempThermistor, 90
000071A0, VoltageCellMuxSelect, 17
000071A0, VoltageCell52, 3.3271
000071A0, VoltageCell53, 3.3264
000071A0, VoltageCell54, 3.3262
000071A0, AdjustedVoltageCellMuxSelect, 17
000071A0, AdjustedVoltageCell52, 3.327
000071A0, AdjustedVoltageCell53, 3.3264
000071A0, AdjustedVoltageCell54, 3.3261000000000003
000071A0, VoltageBusLV, 12.119
000071A0, CurrentBusLV, 0.0
000071A0, PowerBusLV, 0
000071A0, TempChannelMuxSelect, 17
000071A0, TempChannel52, 24.28
000071A0, TempChannel53, 24.519999999999996
000071A0, TempChannel54, 24.570000000000007
000071A0, IVT_MsgID_RX, 7
000071A0, IVT_MsgCount, 3
000071A0, IVT_Result_state, 0
000071A0, IVT_Wh, 0
000071A0, IVT_MsgID_RX, 0
000071A0, IVT_MsgCount, 12
000071A0, IVT_Result_state, 0
000071A0, IVT_I, 0.002
000071A0, ChannelCurrentRadiator, 0.214
000071A0, ChannelCurrentAccFan, 0.201
000071A0, ChannelCurrentPump1, 0.0
000071A0, ChannelCurrentPump2, 0.214
000071A1, ChannelCurrentAUX1, 0.0
000071A1, ChannelCurrentAUX2, 0.214
000071A1, ChannelCurrentAUX3, 0.0
000071A1, ChannelCurrentAUX4, 0.201
000071A1, ChannelCurrentBMU, 0.5630000000000001
000071A1, ChannelCurrentCDU, 0.657
000071A1, ChannelCurrentTCU, 0.34900000000000003
000071A1, ChannelCurrentWSB, 0.443
000071A2, ChannelCurrentBrakeLight, 0.0
000071A2, ChannelCurrentInverter, 0.0
000071A2, ThrottlePercent, 0
000071A2, BrakePercent, 10
000071A2, brakePressure, 10
000071A2, SteeringAngle, -58
000071A2, BrakeWhileThrottle, 0
000071A3, VCU_wheelSpeed_RL, 0.0
000071A3, VCU_wheelSpeed_RR, 0.0
000071A3, RLSpeedKPH, 0.0
000071A3, RRSpeedKPH, 0.0
000071A3, FLSpeedKPH, 0.0
000071A3, FRSpeedKPH, 0.0
000071A3, TCTorqueMax, 3.392
000071A3, TCLeftSlip, -0.999
000071A3, TCRightSlip, -0.999
000071A3, TCTorqueAdjustment, 0.0
000071A3, IVT_MsgID_RX, 0
000071A3, IVT_MsgCount, 13
000071A3, IVT_Result_state, 0
000071A3, IVT_I, 0.007
000071A3, IVT_MsgID_RX, 1
000071A3, IVT_MsgCount, 10
000071A3, IVT_Result_state, 0
000071A3, IVT_U1, -0.033
000071A3, IVT_MsgID_RX, 2
000071A3, IVT_MsgCount, 10
000071A3, IVT_Result_state, 0
000071A3, IVT_U2, 0.031
000071A3, IVT_MsgID_RX, 3
000071A3, IVT_MsgCount, 10
000071A3, IVT_Result_state, 0
000071A3, IVT_U3, 0.024
000071A3, IVT_MsgID_RX, 7
000071A3, IVT_MsgCount, 4
000071A3, IVT_Result_state, 0
000071A3, IVT_Wh, 0
000071D2, VoltageBusHV, 0.0
000071D2, VoltageCellMax, 3.5396
000071D2, VoltageCellMin, 2.9663
000071D2, CurrentBusHV, 0.0
000071D2, AMS_PackVoltage, 457.85
000071D2, BMU_checkFailed, BSPD_FAILED
000071D2, BMU_InterlockInitialized, 0
000071D2, VoltageCellMuxSelect, 18
000071D2, VoltageCell55, 3.3272000000000004
000071D2, VoltageCell56, 3.3293000000000004
000071D2, VoltageCell57, 3.3032000000000004
000071D8, AdjustedVoltageCellMuxSelect, 18
000071D8, AdjustedVoltageCell55, 3.3272000000000004
000071D8, AdjustedVoltageCell56, 3.3293000000000004
000071D8, AdjustedVoltageCell57, 3.3039
000071D8, IVT_MsgID_RX, 0
000071D8, IVT_MsgCount, 14
000071D8, IVT_Result_state, 0
000071D8, IVT_I, 0.004
000071D8, VCU_wheelSpeed_RL, 0.0
000071D8, VCU_wheelSpeed_RR, 0.0
000071D8, TempChannelMuxSelect, 18
000071D8, TempChannel55, 24.58
000071D8, TempChannel56, 24.58
000071D8, TempChannel57, 24.570000000000007
000071D9, RLSpeedKPH, 0.0
000071D9, RRSpeedKPH, 0.0
000071D9, FLSpeedKPH, 0.0
000071D9, FRSpeedKPH, 0.0
000071D9, TCTorqueMax, 3.392
000071D9, TCLeftSlip, -0.999
000071D9, TCRightSlip, -0.999
000071D9, TCTorqueAdjustment, 0.0
000071D9, IVT_MsgID_RX, 7
000071D9, IVT_MsgCount, 5
000071D9, IVT_Result_state, 0
000071D9, IVT_Wh, 0
000071D9, ThrottlePercent, 0
000071D9, BrakePercent, 10
000071D9, brakePressure, 10
000071D9, SteeringAngle, -58
000071D9, BrakeWhileThrottle, 0
000071D9, IVT_MsgID_RX, 0
000071D9, IVT_MsgCount, 15
000071D9, IVT_Result_state, 0
000071D9, IVT_I, 0.001
000071D9, IMD_R_iso_corrected, 9878
000071D9, IMD_R_iso_status, 253
000071D9, IMD_R_Measurement_Counter, 20
000071D9, IMD_Faults, 0
000071D9, IMD_Device_activity, 1
000071D9, VCU_wheelSpeed_RL, 0.0
000071D9, VCU_wheelSpeed_RR, 0.0
000071D9, IVT_MsgID_RX, 0
000071D9, IVT_MsgCount, 0
000071D9, IVT_Result_state, 0
000071D9, IVT_I, 0.002
000071DA, RLSpeedKPH, 0.0
000071DA, RRSpeedKPH, 0.0
000071DA, FLSpeedKPH, 0.0
000071DA, FRSpeedKPH, 0.0
00007204, TCTorqueMax, 3.392
00007204, TCLeftSlip, -0.999
00007204, TCRightSlip, -0.999
00007204, TCTorqueAdjustment, 0.0
00007205, IVT_MsgID_RX, 1
00007205, IVT_MsgCount, 11
00007205, IVT_Result_state, 0
00007205, IVT_U1, 0.008
00007205, IVT_MsgID_RX, 2
00007205, IVT_MsgCount, 11
00007205, IVT_Result_state, 0
00007205, IVT_U2, 0.006
00007205, IVT_MsgID_RX, 3
00007205, IVT_MsgCount, 11
00007205, IVT_Result_state, 0
00007205, IVT_U3, 0.051000000000000004
00007205, IVT_MsgID_RX, 7
00007205, IVT_MsgCount, 6
00007205, IVT_Result_state, 0
00007205, IVT_Wh, 0
00007206, IVT_MsgID_RX, 0
00007206, IVT_MsgCount, 1
00007206, IVT_Result_state, 0
00007206, IVT_I, 0.0
00007206, StateBatteryChargeHV, 16.7
00007206, StateBatteryHealthHV, 0.0
00007206, StateBatteryPowerHV, 95.7
00007206, TempCellMax, 25.25
00007206, TempCellMin, 23.5
00007206, StateBMS, Wait_System_Up
00007206, HighestTempThermistor, 90
00007206, VoltageCellMuxSelect, 19
00007206, VoltageCell58, 3.5348
00007206, VoltageCell59, 3.4988
00007206, VoltageCell60, 3.5055
00007206, ChannelCurrentRadiator, 0.214
00007206, ChannelCurrentAccFan, 0.214
00007206, ChannelCurrentPump1, 0.0
00007206, ChannelCurrentPump2, 0.214
00007206, ChannelCurrentAUX1, 0.0
00007206, ChannelCurrentAUX2, 0.214
00007206, ChannelCurrentAUX3, 0.0
00007206, ChannelCurrentAUX4, 0.214
00007206, ChannelCurrentBMU, 0.496
00007206, ChannelCurrentCDU, 0.617
00007206, ChannelCurrentTCU, 0.389
00007206, ChannelCurrentWSB, 0.389
00007206, ChannelCurrentBrakeLight, 0.0
00007206, ChannelCurrentInverter, 0.0
00007206, AdjustedVoltageCellMuxSelect, 19
00007206, AdjustedVoltageCell58, 3.5348
00007206, AdjustedVoltageCell59, 3.4989000000000003
00007206, AdjustedVoltageCell60, 3.5054000000000003
00007207, TempChannelMuxSelect, 19
00007207, TempChannel58, 24.58
00007207, TempChannel59, 24.570000000000007
00007207, TempChannel60, 24.58
00007207, ThrottlePercent, 0
00007207, BrakePercent, 10
00007207, brakePressure, 10
00007207, SteeringAngle, -58
00007207, BrakeWhileThrottle, 0
00007207, VCU_wheelSpeed_RL, 0.0
00007207, VCU_wheelSpeed_RR, 0.0
00007208, IVT_MsgID_RX, 7
00007208, IVT_MsgCount, 7
00007208, IVT_Result_state, 0
00007208, IVT_Wh, 0
00007208, RLSpeedKPH, 0.0
00007208, RRSpeedKPH, 0.0
00007208, FLSpeedKPH, 0.0
00007208, FRSpeedKPH, 0.0
00007209, TCTorqueMax, 3.392
00007209, TCLeftSlip, -0.999
00007209, TCRightSlip, -0.999
00007209, TCTorqueAdjustment, 0.0
00007209, IVT_MsgID_RX, 0
00007209, IVT_MsgCount, 2
00007209, IVT_Result_state, 0
00007209, IVT_I, 0.003
00007236, VoltageBusHV, 0.0
00007236, VoltageCellMax, 3.5396
00007236, VoltageCellMin, 2.9663
00007236, CurrentBusHV, 0.0
00007236, BMU_checkFailed, BSPD_FAILED
00007236, BMU_InterlockInitialized, 0
00007236, VoltageCellMuxSelect, 20
00007236, VoltageCell61, 3.1910000000000003
00007236, VoltageCell62, 3.1782000000000004
00007236, VoltageCell63, 3.1813000000000002
00007236, AMS_PackVoltage, 457.85
00007236, IVT_MsgID_RX, 0
00007236, IVT_MsgCount, 3
00007236, IVT_Result_state, 0
00007236, IVT_I, 0.003
00007236, AdjustedVoltageCellMuxSelect, 20
00007236, AdjustedVoltageCell61, 3.1910000000000003
00007236, AdjustedVoltageCell62, 3.1782000000000004
00007236, AdjustedVoltageCell63, 3.1812
00007236, TempChannelMuxSelect, 20
00007236, TempChannel61, 24.58
00007236, TempChannel62, 24.58
00007236, TempChannel63, 24.58
00007237, IVT_MsgID_RX, 1
00007237, IVT_MsgCount, 12
00007237, IVT_Result_state, 0
00007237, IVT_U1, -0.041
00007237, IVT_MsgID_RX, 2
00007237, IVT_MsgCount, 12
00007237, IVT_Result_state, 0
00007237, IVT_U2, -0.002
00007238, IVT_MsgID_RX, 3
00007238, IVT_MsgCount, 12
00007238, IVT_Result_state, 0
00007238, IVT_U3, 0.022
00007238, IVT_MsgID_RX, 7
00007238, IVT_MsgCount, 8
00007238, IVT_Result_state, 0
00007238, IVT_Wh, 0
00007238, VCU_wheelSpeed_RL, 0.0
00007238, VCU_wheelSpeed_RR, 0.0
00007239, RLSpeedKPH, 0.0
00007239, RRSpeedKPH, 0.0
00007239, FLSpeedKPH, 0.0
00007239, FRSpeedKPH, 0.0
00007239, TCTorqueMax, 3.392
00007239, TCLeftSlip, -0.999
00007239, TCRightSlip, -0.999
00007239, TCTorqueAdjustment, 0.0
00007239, IVT_MsgID_RX, 0
00007239, IVT_MsgCount, 4
00007239, IVT_Result_state, 0
00007239, IVT_I, 0.002
00007239, ThrottlePercent, 0
00007239, BrakePercent, 10
00007239, brakePressure, 10
00007239, SteeringAngle, -58
00007239, BrakeWhileThrottle, 0
00007239, IMD_R_iso_corrected, 9878
00007239, IMD_R_iso_status, 253
00007239, IMD_R_Measurement_Counter, 20
00007239, IMD_Faults, 0
00007239, IMD_Device_activity, 1
00007239, IVT_MsgID_RX, 7
00007239, IVT_MsgCount, 9
00007239, IVT_Result_state, 0
00007239, IVT_Wh, 0
00007239, IVT_MsgID_RX, 0
00007239, IVT_MsgCount, 5
00007239, IVT_Result_state, 0
00007239, IVT_I, 0.004
00007268, VCU_wheelSpeed_RL, 0.0
00007268, VCU_wheelSpeed_RR, 0.0
00007268, RLSpeedKPH, 0.0
00007268, RRSpeedKPH, 0.0
00007268, FLSpeedKPH, 0.0
00007268, FRSpeedKPH, 0.0
00007268, VoltageCellMuxSelect, 21
00007268, VoltageCell64, 3.1726
00007268, VoltageCell65, 3.1738
00007268, VoltageCell66, 3.1722
00007268, TCTorqueMax, 3.392
00007268, TCLeftSlip, -0.999
00007268, TCRightSlip, -0.999
00007268, TCTorqueAdjustment, 0.0
00007268, AdjustedVoltageCellMuxSelect, 21
00007268, AdjustedVoltageCell64, 3.1726
00007268, AdjustedVoltageCell65, 3.1738
00007268, AdjustedVoltageCell66, 3.1721000000000004
0000726A, TempChannelMuxSelect, 21
0000726A, TempChannel64, 24.58
0000726A, TempChannel65, 24.58
0000726A, TempChannel66, 24.58
0000726A, IVT_MsgID_RX, 0
0000726A, IVT_MsgCount, 6
0000726A, IVT_Result_state, 0
0000726A, IVT_I, 0.002
0000726A, ChannelCurrentRadiator, 0.201
0000726A, ChannelCurrentAccFan, 0.214
0000726A, ChannelCurrentPump1, 0.0
0000726A, ChannelCurrentPump2, 0.214
0000726A, ChannelCurrentAUX1, 0.0
0000726A, ChannelCurrentAUX2, 0.214
0000726A, ChannelCurrentAUX3, 0.0
0000726A, ChannelCurrentAUX4, 0.214
0000726A, ChannelCurrentBMU, 0.537
0000726A, ChannelCurrentCDU, 0.684
0000726A, ChannelCurrentTCU, 0.362
0000726A, ChannelCurrentWSB, 0.41600000000000004
0000726A, ChannelCurrentBrakeLight, 0.0
0000726A, ChannelCurrentInverter, 0.0
0000726A, IVT_MsgID_RX, 1
0000726A, IVT_MsgCount, 13
0000726A, IVT_Result_state, 0
0000726A, IVT_U1, -0.012
0000726A, IVT_MsgID_RX, 2
0000726A, IVT_MsgCount, 13
0000726A, IVT_Result_state, 0
0000726A, IVT_U2, 0.035
0000726B, IVT_MsgID_RX, 3
0000726B, IVT_MsgCount, 13
0000726B, IVT_Result_state, 0
0000726B, IVT_U3, 0.029
0000726B, IVT_MsgID_RX, 7
0000726B, IVT_MsgCount, 10
0000726B, IVT_Result_state, 0
0000726B, IVT_Wh, 0
0000726B, ThrottlePercent, 0
0000726B, BrakePercent, 10
0000726B, brakePressure, 10
0000726B, SteeringAngle, -58
0000726B, BrakeWhileThrottle, 0
0000726B, IVT_MsgID_RX, 0
0000726B, IVT_MsgCount, 7
0000726B, IVT_Result_state, 0
0000726B, IVT_I, 0.005
0000726B, VCU_wheelSpeed_RL, 0.0
0000726B, VCU_wheelSpeed_RR, 0.0
0000726B, RLSpeedKPH, 0.0
0000726B, RRSpeedKPH, 0.0
0000726B, FLSpeedKPH, 0.0
0000726B, FRSpeedKPH, 0.0
0000726B, StateBatteryChargeHV, 16.7
0000726B, StateBatteryHealthHV, 0.0
0000726B, StateBatteryPowerHV, 95.7
0000726B, TempCellMax, 25.25
0000726B, TempCellMin, 23.5
0000726B, StateBMS, Wait_System_Up
0000726B, HighestTempThermistor, 90
0000726D, TCTorqueMax, 3.392
0000726D, TCLeftSlip, -0.999
0000726D, TCRightSlip, -0.999
0000726D, TCTorqueAdjustment, 0.0
0000729A, IVT_MsgID_RX, 7
0000729A, IVT_MsgCount, 11
0000729A, IVT_Result_state, 0
0000729A, IVT_Wh, 0
0000729A, IVT_MsgID_RX, 0
0000729A, IVT_MsgCount, 8
0000729A, IVT_Result_state, 0
0000729A, IVT_I, 0.004
0000729A, BMU_checkFailed, BSPD_FAILED
0000729A, BMU_InterlockInitialized, 0
0000729A, VoltageCellMuxSelect, 22
0000729A, VoltageCell67, 3.198
0000729A, VoltageCell68, 3.4274
0000729A, VoltageCell69, 3.4179000000000004
0000729A, VoltageBusHV, 0.0
0000729A, VoltageCellMax, 3.5396
0000729A, VoltageCellMin, 2.9663
0000729A, CurrentBusHV, 0.0
0000729A, AdjustedVoltageCellMuxSelect, 22
0000729A, AdjustedVoltageCell67, 3.1983
0000729A, AdjustedVoltageCell68, 3.4271000000000003
0000729A, AdjustedVoltageCell69, 3.4178
0000729A, AMS_PackVoltage, 457.85
0000729B, TempChannelMuxSelect, 22
0000729B, TempChannel67, 24.58
0000729B, TempChannel68, 24.58
0000729B, TempChannel69, 24.730000000000004
0000729B, VCU_wheelSpeed_RL, 0.0
0000729B, VCU_wheelSpeed_RR, 0.0
0000729B, RLSpeedKPH, 0.0
0000729B, RRSpeedKPH, 0.0
0000729B, FLSpeedKPH, 0.0
0000729B, FRSpeedKPH, 0.0
0000729B, IVT_MsgID_RX, 0
0000729B, IVT_MsgCount, 9
0000729B, IVT_Result_state, 0
0000729B, IVT_I, -0.002
0000729B, TCTorqueMax, 3.392
0000729B, TCLeftSlip, -0.999
0000729B, TCRightSlip, -0.999
0000729B, TCTorqueAdjustment, 0.0
0000729D, ThrottlePercent, 0
0000729D, BrakePercent, 10
0000729D, brakePressure, 10
0000729D, SteeringAngle, -58
0000729D, BrakeWhileThrottle, 0
0000729D, IVT_MsgID_RX, 1
0000729D, IVT_MsgCount, 14
0000729D, IVT_Result_state, 0
0000729D, IVT_U1, -0.022
0000729D, IVT_MsgID_RX, 2
0000729D, IVT_MsgCount, 14
0000729D, IVT_Result_state, 0
0000729D, IVT_U2, 0.008
0000729D, IVT_MsgID_RX, 3
0000729D, IVT_MsgCount, 14
0000729D, IVT_Result_state, 0
0000729D, IVT_U3, 0.022
0000729D, IVT_MsgID_RX, 7
0000729D, IVT_MsgCount, 12
0000729D, IVT_Result_state, 0
0000729D, IVT_Wh, 0
0000729D, IMD_R_iso_corrected, 9878
0000729D, IMD_R_iso_status, 253
0000729D, IMD_R_Measurement_Counter, 20
0000729D, IMD_Faults, 0
0000729D, IMD_Device_activity, 1
0000729D, IVT_MsgID_RX, 0
0000729D, IVT_MsgCount, 10
0000729D, IVT_Result_state, 0
0000729D, IVT_I, 0.004
000072CC, VoltageCellMuxSelect, 23
000072CC, VoltageCell70, 3.4174
000072CC, VoltageCell71, 3.1932
000072CC, VoltageCell72, 3.1726
000072CC, VCU_wheelSpeed_RL, 0.0
000072CC, VCU_wheelSpeed_RR, 0.0
000072CC, AdjustedVoltageCellMuxSelect, 23
000072CC, AdjustedVoltageCell70, 3.4174
000072CC, AdjustedVoltageCell71, 3.1936
000072CC, AdjustedVoltageCell72, 3.1726
000072CC, RLSpeedKPH, 0.0
000072CC, RRSpeedKPH, 0.0
000072CC, FLSpeedKPH, 0.0
000072CC, FRSpeedKPH, 0.0
000072CC, IVT_MsgID_RX, 7
000072CC, IVT_MsgCount, 13
000072CC, IVT_Result_state, 0
000072CC, IVT_Wh, 0
000072CC, TCTorqueMax, 3.392
000072CC, TCLeftSlip, -0.999
000072CC, TCRightSlip, -0.999
000072CC, TCTorqueAdjustment, 0.0
000072CC, TempChannelMuxSelect, 23
000072CC, TempChannel70, 24.730000000000004
000072CC, TempChannel71, 25.10000000000001
000072CC, TempChannel72, 24.200000000000003
000072CC, IVT_MsgID_RX, 0
000072CC, IVT_MsgCount, 11
000072CC, IVT_Result_state, 0
000072CC, IVT_I, -0.001
000072CE, ChannelCurrentRadiator, 0.187
000072CE, ChannelCurrentAccFan, 0.201
000072CE, ChannelCurrentPump1, 0.0
000072CE, ChannelCurrentPump2, 0.214
000072CE, ChannelCurrentAUX1, 0.0
000072CE, ChannelCurrentAUX2, 0.214
000072CE, ChannelCurrentAUX3, 0.0
000072CE, ChannelCurrentAUX4, 0.201
000072CE, ChannelCurrentBMU, 0.496
000072CE, ChannelCurrentCDU, 0.5630000000000001
000072CE, ChannelCurrentTCU, 0.322
000072CE, ChannelCurrentWSB, 0.41600000000000004
000072CE, ChannelCurrentBrakeLight, 0.0
000072CE, ChannelCurrentInverter, 0.0
000072CE, ThrottlePercent, 0
000072CE, BrakePercent, 9
000072CE, brakePressure, 10
000072CE, SteeringAngle, -58
000072CE, BrakeWhileThrottle, 0
000072CF, IVT_MsgID_RX, 0
000072CF, IVT_MsgCount, 12
000072CF, IVT_Result_state, 0
000072CF, IVT_I, 0.007
000072CF, IVT_MsgID_RX, 1
000072CF, IVT_MsgCount, 15
000072CF, IVT_Result_state, 0
000072CF, IVT_U1, -0.012
000072CF, IVT_MsgID_RX, 2
000072CF, IVT_MsgCount, 15
000072CF, IVT_Result_state, 0
000072CF, IVT_U2, 0.02
000072CF, IVT_MsgID_RX, 3
000072CF, IVT_MsgCount, 15
000072CF, IVT_Result_state, 0
000072CF, IVT_U3, 0.095
000072CF, IVT_MsgID_RX, 7
000072CF, IVT_MsgCount, 14
000072CF, IVT_Result_state, 0
000072CF, IVT_Wh, 0
000072CF, VCU_wheelSpeed_RL, 0.0
000072CF, VCU_wheelSpeed_RR, 0.0
000072CF, RLSpeedKPH, 0.0
000072CF, RRSpeedKPH, 0.0
000072CF, FLSpeedKPH, 0.0
000072CF, FRSpeedKPH, 0.0
000072CF, TCTorqueMax, 3.392
000072CF, TCLeftSlip, -0.999
000072CF, TCRightSlip, -0.999
000072CF, TCTorqueAdjustment, 0.0
000072FE, IVT_MsgID_RX, 0
000072FE, IVT_MsgCount, 13
000072FE, IVT_Result_state, 0
000072FE, IVT_I, 0.004
000072FF, StateBatteryChargeHV, 16.7
000072FF, StateBatteryHealthHV, 0.0
000072FF, StateBatteryPowerHV, 95.7
000072FF, TempCellMax, 25.25
000072FF, TempCellMin, 23.5
000072FF, StateBMS, Wait_System_Up
000072FF, HighestTempThermistor, 90
000072FF, BMU_checkFailed, BSPD_FAILED
000072FF, BMU_InterlockInitialized, 0
000072FF, VoltageCellMuxSelect, 24
000072FF, VoltageCell73, 3.1791
000072FF, VoltageCell74, 3.177
000072FF, VoltageCell75, 3.1815
000072FF, VoltageBusHV, 0.0
000072FF, VoltageCellMax, 3.5396
000072FF, VoltageCellMin, 2.9663
000072FF, CurrentBusHV, 0.0
00007300, AdjustedVoltageCellMuxSelect, 24
00007300, AdjustedVoltageCell73, 3.1790000000000003
00007300, AdjustedVoltageCell74, 3.177
00007300, AdjustedVoltageCell75, 3.1814
00007300, AMS_PackVoltage, 457.85
00007300, TempChannelMuxSelect, 24
00007300, TempChannel73, 24.320000000000007
00007300, TempChannel74, 24.39
00007300, TempChannel75, 24.310000000000002
00007300, IVT_MsgID_RX, 7
00007300, IVT_MsgCount, 15
00007300, IVT_Result_state, 0
00007300, IVT_Wh, 0
00007300, IVT_MsgID_RX, 0
00007300, IVT_MsgCount, 14
00007300, IVT_Result_state, 0
00007300, IVT_I, 0.004
00007300, ThrottlePercent, 0
00007300, BrakePercent, 10
00007300, brakePressure, 10
00007300, SteeringAngle, -58
00007300, BrakeWhileThrottle, 0
00007300, VCU_wheelSpeed_RL, 0.0
00007300, VCU_wheelSpeed_RR, 0.0
00007301, RLSpeedKPH, 0.0
00007301, RRSpeedKPH, 0.0
00007301, FLSpeedKPH, 0.0
00007301, FRSpeedKPH, 0.0
00007301, TCTorqueMax, 3.392
00007301, TCLeftSlip, -0.999
00007301, TCRightSlip, -0.999
00007301, TCTorqueAdjustment, 0.0
00007301, IMD_R_iso_corrected, 9878
00007301, IMD_R_iso_status, 253
00007301, IMD_R_Measurement_Counter, 20
00007301, IMD_Faults, 0
00007301, IMD_Device_activity, 1
00007302, IVT_MsgID_RX, 0
00007302, IVT_MsgCount, 15
00007302, IVT_Result_state, 0
00007302, IVT_I, 0.001
00007330, IVT_MsgID_RX, 1
00007330, IVT_MsgCount, 0
00007330, IVT_Result_state, 0
00007330, IVT_U1, -0.029
00007330, IVT_MsgID_RX, 2
00007330, IVT_MsgCount, 0
00007330, IVT_Result_state, 0
00007330, IVT_U2, -0.008
00007330, IVT_MsgID_RX, 3
00007330, IVT_MsgCount, 0
00007330, IVT_Result_state, 0
00007330, IVT_U3, 0.039
00007330, IVT_MsgID_RX, 7
00007330, IVT_MsgCount, 0
00007330, IVT_Result_state, 0
00007330, IVT_Wh, 0
00007330, VoltageCellMuxSelect, 25
00007330, VoltageCell76, 3.1611000000000002
00007330, VoltageCell77, 3.1905
00007330, VoltageCell78, 3.4229000000000003
00007330, AdjustedVoltageCellMuxSelect, 25
00007330, AdjustedVoltageCell76, 3.1611000000000002
00007330, AdjustedVoltageCell77, 3.1906000000000003
00007330, AdjustedVoltageCell78, 3.4227000000000003
00007330, VCU_wheelSpeed_RL, 0.0
00007330, VCU_wheelSpeed_RR, 0.0
00007330, IVT_MsgID_RX, 0
00007330, IVT_MsgCount, 0
00007330, IVT_Result_state, 0
00007330, IVT_I, 0.006
00007330, RLSpeedKPH, 0.0
00007330, RRSpeedKPH, 0.0
00007330, FLSpeedKPH, 0.0
00007330, FRSpeedKPH, 0.0
00007331, TempChannelMuxSelect, 25
00007331, TempChannel76, 24.760000000000005
