0.667, BMU_checkFailed, BSPD_FAILED
1.511, AdjustedVoltageCell90, 3.4491
1.511, TempChannelMuxSelect, 29
1.511, TempChannel88, 24.519999999999996
1.511, TempChannel89, 21.879999999999995
1.511, TempChannel90, 21.939999999999998
1.511, ThrottlePercent, 0
1.511, BrakePercent, 37
1.511, FrontBrakePressure, 61
1.511, SteeringAngle, -51
1.511, BrakeWhileThrottle, 0
1.511, IVT_MsgID_RX, 1
1.511, IVT_MsgCount, 7
1.511, IVT_Result_state, 0
1.511, IVT_U1, -0.002
1.511, IVT_MsgID_RX, 2
1.511, IVT_MsgCount, 7
1.511, IVT_Result_state, 0
1.511, IVT_U2, 0.035
1.511, IVT_MsgID_RX, 3
1.511, IVT_MsgCount, 7
1.511, IVT_Result_state, 0
1.511, IVT_U3, 0.041
1.511, IVT_MsgID_RX, 5
1.511, IVT_MsgCount, 5
1.511, IVT_Result_state, 0
1.511, IVT_W, 0
1.511, IVT_MsgID_RX, 0
1.511, IVT_MsgCount, 5
1.511, IVT_Result_state, 0
1.511, IVT_I, 0.001
1.512, VCU_wheelSpeed_RL, 0.0
1.512, VCU_wheelSpeed_RR, 0.0
1.512, IVT_MsgID_RX, 7
1.512, IVT_MsgCount, 14
1.512, IVT_Result_state, 0
1.512, IVT_Wh, 0
1.512, RLSpeedKPH, 0.0
1.512, RRSpeedKPH, 0.0
1.512, FLSpeedKPH, 0.0
1.512, FRSpeedKPH, 0.0
1.56, TCTorqueMax, 3.392
1.56, TCLeftSlip, -0.999
1.56, TCRightSlip, -0.999
1.56, TCTorqueAdjustment, 0.0
1.56, IVT_MsgID_RX, 5
1.56, IVT_MsgCount, 6
1.56, IVT_Result_state, 0
1.56, IVT_W, 0
1.56, ThrottlePercent, 0
1.56, BrakePercent, 37
1.56, FrontBrakePressure, 59
1.56, SteeringAngle, -51
1.56, BrakeWhileThrottle, 0
1.56, IVT_MsgID_RX, 0
1.56, IVT_MsgCount, 6
1.56, IVT_Result_state, 0
1.56, IVT_I, 0.0
1.56, IVT_MsgID_RX, 7
1.56, IVT_MsgCount, 15
1.56, IVT_Result_state, 0
1.56, IVT_Wh, 0
1.56, IVT_MsgID_RX, 5
1.56, IVT_MsgCount, 7
1.56, IVT_Result_state, 0
1.56, IVT_W, 0
1.56, ThrottlePercent, 0
1.56, BrakePercent, 37
1.56, FrontBrakePressure, 57
1.56, SteeringAngle, -51
1.56, BrakeWhileThrottle, 0
1.56, VCU_wheelSpeed_RL, 0.0
1.56, VCU_wheelSpeed_RR, 0.0
1.56, IMD_R_iso_corrected, 0
1.56, IMD_R_iso_status, 252
1.56, IMD_R_Measurement_Counter, 1
1.56, IMD_Faults, 512
1.56, IMD_Device_activity, 1
1.56, IVT_MsgID_RX, 0
1.56, IVT_MsgCount, 7
1.56, IVT_Result_state, 0
1.56, IVT_I, 0.002
1.56, RLSpeedKPH, 0.0
1.56, RRSpeedKPH, 0.0
1.56, FLSpeedKPH, 0.0
1.56, FRSpeedKPH, 0.0
1.561, TCTorqueMax, 3.392
1.561, TCLeftSlip, -0.999
1.561, TCRightSlip, -0.999
1.561, TCTorqueAdjustment, 0.0
1.561, StateBatteryChargeHV, 20.0
1.561, StateBatteryHealthHV, 0.0
1.561, StateBatteryPowerHV, 331.90000000000003
1.561, TempCellMax, 156.0
1.561, TempCellMin, 55.0
1.561, StateBMS, Wait_System_Up
1.561, HighestTempThermistor, 0
1.561, BMU_checkFailed, BSPD_FAILED
1.561, BMU_InterlockInitialized, 0
1.561, VoltageCellMuxSelect, 30
1.561, VoltageCell91, 3.2146000000000003
1.561, VoltageCell92, 3.2007000000000003
1.561, VoltageCell93, 3.2044
1.561, AdjustedVoltageCellMuxSelect, 30
1.561, AdjustedVoltageCell91, 3.2137000000000002
1.561, AdjustedVoltageCell92, 3.2007000000000003
1.561, AdjustedVoltageCell93, 3.2044
1.561, TempChannelMuxSelect, 30
1.561, TempChannel91, 21.939999999999998
1.561, TempChannel92, 21.909999999999997
1.561, TempChannel93, 0.0
1.561, VoltageBusLV, 11.609
1.561, CurrentBusLV, 0.0
1.561, PowerBusLV, 0
1.61, IVT_MsgID_RX, 1
1.61, IVT_MsgCount, 8
1.61, IVT_Result_state, 0
1.61, IVT_U1, -0.033
1.61, ThrottlePercent, 0
1.61, BrakePercent, 37
1.61, FrontBrakePressure, 62
1.61, SteeringAngle, -51
1.61, BrakeWhileThrottle, 0
1.61, IVT_MsgID_RX, 2
1.61, IVT_MsgCount, 8
1.61, IVT_Result_state, 0
1.61, IVT_U2, 0.039
1.61, IVT_MsgID_RX, 3
1.61, IVT_MsgCount, 8
1.61, IVT_Result_state, 0
1.61, IVT_U3, 0.006
1.61, IVT_MsgID_RX, 5
1.61, IVT_MsgCount, 8
1.61, IVT_Result_state, 0
1.61, IVT_W, 0
1.61, IVT_MsgID_RX, 0
1.61, IVT_MsgCount, 8
1.61, IVT_Result_state, 0
1.61, IVT_I, -0.002
1.61, IVT_MsgID_RX, 7
1.61, IVT_MsgCount, 0
1.61, IVT_Result_state, 0
1.61, IVT_Wh, 0
1.611, ChannelCurrentRadiator, 0.214
1.611, ChannelCurrentAccFan, 0.187
1.611, ChannelCurrentPump1, 0.0
1.611, ChannelCurrentPump2, 0.241
1.611, ChannelCurrentAUX1, 0.0
1.611, ChannelCurrentAUX2, 0.214
1.611, ChannelCurrentAUX3, 0.0
1.611, ChannelCurrentAUX4, 0.201
1.611, ChannelCurrentBMU, 0.51
1.611, ChannelCurrentCDU, 0.456
1.611, ChannelCurrentTCU, 0.34900000000000003
1.611, ChannelCurrentWSB, 0.604
1.611, ChannelCurrentBrakeLight, 0.04
1.611, ChannelCurrentInverter, 0.0
1.611, VCU_wheelSpeed_RL, 0.0
1.611, VCU_wheelSpeed_RR, 0.0
1.611, RLSpeedKPH, 0.0
1.611, RRSpeedKPH, 0.0
1.611, FLSpeedKPH, 0.0
1.611, FRSpeedKPH, 0.0
1.611, TCTorqueMax, 3.392
1.611, TCLeftSlip, -0.999
1.611, TCRightSlip, -0.999
1.611, TCTorqueAdjustment, 0.0
1.611, IVT_MsgID_RX, 5
1.611, IVT_MsgCount, 9
1.611, IVT_Result_state, 0
1.611, IVT_W, 0
1.611, ThrottlePercent, 0
1.611, BrakePercent, 37
1.611, FrontBrakePressure, 59
1.611, SteeringAngle, -51
1.611, BrakeWhileThrottle, 0
1.611, IVT_MsgID_RX, 0
1.611, IVT_MsgCount, 9
1.611, IVT_Result_state, 0
1.611, IVT_I, 0.0
1.611, VoltageBusHV, 0.0
1.611, VoltageCellMax, 3.5544000000000002
1.611, VoltageCellMin, 2.9571
1.611, CurrentBusHV, 0.0
1.611, AMS_PackVoltage, 460.66
1.611, VoltageCellMuxSelect, 31
1.611, VoltageCell94, 3.2054
1.611, VoltageCell95, 3.2057
1.611, VoltageCell96, 3.1956
1.611, AdjustedVoltageCellMuxSelect, 31
1.611, AdjustedVoltageCell94, 3.2053000000000003
1.611, AdjustedVoltageCell95, 3.2056
1.611, AdjustedVoltageCell96, 3.1956
1.612, IVT_MsgID_RX, 7
1.612, IVT_MsgCount, 1
1.612, IVT_Result_state, 0
1.612, IVT_Wh, 0
1.612, TempChannelMuxSelect, 31
1.612, TempChannel94, 0.0
1.612, TempChannel95, 0.0
1.612, TempChannel96, 21.840000000000003
1.612, IVT_MsgID_RX, 5
1.612, IVT_MsgCount, 10
1.612, IVT_Result_state, 0
1.612, IVT_W, 0
1.612, ThrottlePercent, 0
1.612, BrakePercent, 37
1.612, FrontBrakePressure, 62
1.612, SteeringAngle, -51
1.612, BrakeWhileThrottle, 0
1.612, IVT_MsgID_RX, 0
1.612, IVT_MsgCount, 10
1.612, IVT_Result_state, 0
1.612, IVT_I, 0.001
1.66, VCU_wheelSpeed_RL, 0.0
1.66, VCU_wheelSpeed_RR, 0.0
1.66, RLSpeedKPH, 0.0
1.66, RRSpeedKPH, 0.0
1.66, FLSpeedKPH, 0.0
1.66, FRSpeedKPH, 0.0
1.66, TCTorqueMax, 3.392
1.66, TCLeftSlip, -0.999
1.66, TCRightSlip, -0.999
1.66, TCTorqueAdjustment, 0.0
1.66, IVT_MsgID_RX, 1
1.66, IVT_MsgCount, 9
1.66, IVT_Result_state, 0
1.66, IVT_U1, -0.008
1.66, IVT_MsgID_RX, 2
1.66, IVT_MsgCount, 9
1.66, IVT_Result_state, 0
1.66, IVT_U2, 0.047
1.66, IVT_MsgID_RX, 3
1.66, IVT_MsgCount, 9
1.66, IVT_Result_state, 0
1.66, IVT_U3, -0.008
1.66, IVT_MsgID_RX, 5
1.66, IVT_MsgCount, 11
1.66, IVT_Result_state, 0
1.66, IVT_W, 0
1.66, ThrottlePercent, 0
1.66, BrakePercent, 37
1.66, FrontBrakePressure, 62
1.66, SteeringAngle, -51
1.66, BrakeWhileThrottle, 0
1.66, IVT_MsgID_RX, 0
1.66, IVT_MsgCount, 11
1.66, IVT_Result_state, 0
1.66, IVT_I, 0.0
1.66, IVT_MsgID_RX, 7
1.66, IVT_MsgCount, 2
1.66, IVT_Result_state, 0
1.66, IVT_Wh, 0
1.663, IVT_MsgID_RX, 5
1.663, IVT_MsgCount, 12
1.663, IVT_Result_state, 0
1.663, IVT_W, 0
1.663, ThrottlePercent, 0
1.663, BrakePercent, 37
1.663, FrontBrakePressure, 64
1.663, SteeringAngle, -51
1.663, BrakeWhileThrottle, 0
1.663, IVT_MsgID_RX, 0
1.663, IVT_MsgCount, 12
1.663, IVT_Result_state, 0
1.663, IVT_I, 0.001
1.663, IMD_R_iso_corrected, 0
1.663, IMD_R_iso_status, 252
1.663, IMD_R_Measurement_Counter, 1
1.663, IMD_Faults, 512
1.663, IMD_Device_activity, 1
1.663, BMU_checkFailed, BSPD_FAILED
1.663, BMU_InterlockInitialized, 0
1.663, VoltageCellMuxSelect, 32
1.663, VoltageCell97, 3.2131000000000003
1.663, VoltageCell98, 3.4592
1.663, VoltageCell99, 3.4463000000000004
1.663, AdjustedVoltageCellMuxSelect, 32
1.663, AdjustedVoltageCell97, 3.2127000000000003
1.663, AdjustedVoltageCell98, 3.4595000000000002
1.663, AdjustedVoltageCell99, 3.4463000000000004
1.663, VCU_wheelSpeed_RL, 0.0
1.663, VCU_wheelSpeed_RR, 0.0
1.663, RLSpeedKPH, 0.0
1.663, RRSpeedKPH, 0.0
1.663, FLSpeedKPH, 0.0
1.663, FRSpeedKPH, 0.0
1.663, TCTorqueMax, 3.392
1.663, TCLeftSlip, -0.999
1.663, TCRightSlip, -0.999
1.663, TCTorqueAdjustment, 0.0
1.663, IVT_MsgID_RX, 7
1.663, IVT_MsgCount, 3
1.663, IVT_Result_state, 0
1.663, IVT_Wh, 0
