0.74, BMU_checkFailed, BSPD_FAILED
1.585, BrakeWhileThrottle, 0
1.585, IVT_MsgID_RX, 0
1.585, IVT_MsgCount, 9
1.585, IVT_Result_state, 0
1.585, IVT_I, -0.001
1.586, VoltageBusHV, 0.0
1.586, VoltageCellMax, 3.548
1.586, VoltageCellMin, 2.7331000000000003
1.586, CurrentBusHV, 0.0
1.633, AMS_PackVoltage, 452.11
1.633, IMD_R_iso_corrected, 0
1.633, IMD_R_iso_status, 252
1.633, IMD_R_Measurement_Counter, 1
1.633, IMD_Faults, 512
1.633, IMD_Device_activity, 1
1.634, VoltageCellMuxSelect, 31
1.634, VoltageCell94, 3.1264000000000003
1.634, VoltageCell95, 3.1264000000000003
1.634, VoltageCell96, 3.1153
1.634, AdjustedVoltageCellMuxSelect, 31
1.634, AdjustedVoltageCell94, 3.1262000000000003
1.634, AdjustedVoltageCell95, 3.1263
1.634, AdjustedVoltageCell96, 3.1151
1.634, IVT_MsgID_RX, 7
1.634, IVT_MsgCount, 1
1.634, IVT_Result_state, 0
1.634, IVT_Wh, 0
1.634, IVT_MsgID_RX, 5
1.634, IVT_MsgCount, 10
1.634, IVT_Result_state, 0
1.634, IVT_W, 0
1.634, TempChannelMuxSelect, 31
1.634, TempChannel94, 0.0
1.634, TempChannel95, 0.0
1.634, TempChannel96, 55.390000000000015
1.634, ThrottlePercent, 0
1.634, BrakePercent, 5
1.634, FrontBrakePressure, 19
1.634, SteeringAngle, -31
1.634, BrakeWhileThrottle, 0
1.634, IVT_MsgID_RX, 0
1.634, IVT_MsgCount, 10
1.634, IVT_Result_state, 0
1.634, IVT_I, 0.005
1.634, VCU_wheelSpeed_RL, 0.0
1.634, VCU_wheelSpeed_RR, 0.0
1.634, RLSpeedKPH, 0.0
1.634, RRSpeedKPH, 0.0
1.634, FLSpeedKPH, 0.0
1.634, FRSpeedKPH, 0.0
1.634, TCTorqueMax, 3.392
1.634, TCLeftSlip, -0.999
1.634, TCRightSlip, -0.999
1.634, TCTorqueAdjustment, 0.0
1.634, IVT_MsgID_RX, 1
1.634, IVT_MsgCount, 9
1.634, IVT_Result_state, 0
1.634, IVT_U1, -0.047
1.634, IVT_MsgID_RX, 2
1.634, IVT_MsgCount, 9
1.634, IVT_Result_state, 0
1.634, IVT_U2, 0.024
1.634, IVT_MsgID_RX, 3
1.634, IVT_MsgCount, 9
1.634, IVT_Result_state, 0
1.634, IVT_U3, 0.062
1.634, ThrottlePercent, 0
1.634, BrakePercent, 5
1.634, FrontBrakePressure, 14
1.634, SteeringAngle, -31
1.634, BrakeWhileThrottle, 0
1.634, IVT_MsgID_RX, 5
1.634, IVT_MsgCount, 11
1.634, IVT_Result_state, 0
1.634, IVT_W, 0
1.635, IVT_MsgID_RX, 0
1.635, IVT_MsgCount, 11
1.635, IVT_Result_state, 0
1.635, IVT_I, 0.006
1.635, IVT_MsgID_RX, 7
1.635, IVT_MsgCount, 2
1.635, IVT_Result_state, 0
1.635, IVT_Wh, 0
1.683, IVT_MsgID_RX, 5
1.683, IVT_MsgCount, 12
1.683, IVT_Result_state, 0
1.683, IVT_W, 0
1.683, ThrottlePercent, 0
1.683, BrakePercent, 5
1.683, FrontBrakePressure, 16
1.683, SteeringAngle, -31
1.683, BrakeWhileThrottle, 0
1.683, IVT_MsgID_RX, 0
1.683, IVT_MsgCount, 12
1.683, IVT_Result_state, 0
1.683, IVT_I, 0.006
1.683, VCU_wheelSpeed_RL, 0.0
1.683, VCU_wheelSpeed_RR, 0.0
1.683, RLSpeedKPH, 0.0
1.683, RRSpeedKPH, 0.0
1.683, FLSpeedKPH, 0.0
1.683, FRSpeedKPH, 0.0
1.683, TCTorqueMax, 3.392
1.683, TCLeftSlip, -0.999
1.683, TCRightSlip, -0.999
1.683, TCTorqueAdjustment, 0.0
1.683, IVT_MsgID_RX, 7
1.683, IVT_MsgCount, 3
1.683, IVT_Result_state, 0
1.683, IVT_Wh, 0
1.683, IVT_MsgID_RX, 5
1.683, IVT_MsgCount, 13
1.683, IVT_Result_state, 0
1.683, IVT_W, 0
1.683, StateBatteryChargeHV, 16.7
1.683, StateBatteryHealthHV, 0.0
1.683, StateBatteryPowerHV, 331.90000000000003
1.683, TempCellMax, 156.0
1.683, TempCellMin, 55.0
1.683, StateBMS, Wait_System_Up
1.683, HighestTempThermistor, 0
1.683, ThrottlePercent, 0
1.683, BrakePercent, 5
1.683, FrontBrakePressure, 16
1.683, SteeringAngle, -31
1.683, BrakeWhileThrottle, 0
1.683, BMU_checkFailed, BSPD_FAILED
1.683, BMU_InterlockInitialized, 0
1.684, VoltageCellMuxSelect, 32
1.684, VoltageCell97, 3.1432
1.684, VoltageCell98, 3.4303000000000003
1.684, VoltageCell99, 3.4160000000000004
1.684, IVT_MsgID_RX, 0
1.684, IVT_MsgCount, 13
1.684, IVT_Result_state, 0
1.684, IVT_I, 0.008
1.684, AdjustedVoltageCellMuxSelect, 32
1.684, AdjustedVoltageCell97, 3.1424000000000003
1.684, AdjustedVoltageCell98, 3.4309000000000003
1.684, AdjustedVoltageCell99, 3.4160000000000004
1.684, TempChannelMuxSelect, 32
1.684, TempChannel97, 46.890000000000015
1.684, TempChannel98, 55.379999999999995
1.684, TempChannel99, 46.890000000000015
1.684, ChannelCurrentRadiator, 0.201
1.684, ChannelCurrentAccFan, 0.214
1.684, ChannelCurrentPump1, 0.0
1.684, ChannelCurrentPump2, 0.214
1.684, ChannelCurrentAUX1, 0.0
1.684, ChannelCurrentAUX2, 0.161
1.684, ChannelCurrentAUX3, 0.0
1.684, ChannelCurrentAUX4, 0.214
1.684, ChannelCurrentBMU, 0.523
1.684, ChannelCurrentCDU, 0.443
1.684, ChannelCurrentTCU, 0.34900000000000003
1.684, ChannelCurrentWSB, 0.604
1.684, ChannelCurrentBrakeLight, 0.0
1.684, ChannelCurrentInverter, 0.0
1.684, IVT_MsgID_RX, 1
1.684, IVT_MsgCount, 10
1.684, IVT_Result_state, 0
1.684, IVT_U1, -0.027
1.684, IVT_MsgID_RX, 2
1.684, IVT_MsgCount, 10
1.684, IVT_Result_state, 0
1.684, IVT_U2, 0.029
1.684, IVT_MsgID_RX, 3
1.684, IVT_MsgCount, 10
1.684, IVT_Result_state, 0
1.684, IVT_U3, 0.031
1.684, IVT_MsgID_RX, 5
1.684, IVT_MsgCount, 14
1.684, IVT_Result_state, 0
1.684, IVT_W, 0
1.684, VCU_wheelSpeed_RL, 0.0
1.684, VCU_wheelSpeed_RR, 0.0
1.684, ThrottlePercent, 0
1.684, BrakePercent, 5
1.684, FrontBrakePressure, 19
1.684, SteeringAngle, -31
1.684, BrakeWhileThrottle, 0
1.684, IVT_MsgID_RX, 0
1.684, IVT_MsgCount, 14
1.684, IVT_Result_state, 0
1.684, IVT_I, 0.004
1.685, RLSpeedKPH, 0.0
1.685, RRSpeedKPH, 0.0
1.685, FLSpeedKPH, 0.0
1.685, FRSpeedKPH, 0.0
1.685, TCTorqueMax, 3.392
1.685, TCLeftSlip, -0.999
1.685, TCRightSlip, -0.999
1.685, TCTorqueAdjustment, 0.0
1.686, IVT_MsgID_RX, 7
1.686, IVT_MsgCount, 4
1.686, IVT_Result_state, 0
1.686, IVT_Wh, 0
1.733, VoltageBusHV, 0.0
1.733, VoltageCellMax, 3.548
1.733, VoltageCellMin, 2.7331000000000003
1.733, CurrentBusHV, 0.0
1.733, IMD_R_iso_corrected, 0
1.733, IMD_R_iso_status, 252
1.733, IMD_R_Measurement_Counter, 1
1.733, IMD_Faults, 512
1.733, IMD_Device_activity, 1
1.733, AMS_PackVoltage, 452.11
1.733, VoltageCellMuxSelect, 33
1.733, VoltageCell100, 3.4243
1.733, VoltageCell101, 3.1655
1.733, VoltageCell102, 3.1277000000000004
1.733, AdjustedVoltageCellMuxSelect, 33
1.733, AdjustedVoltageCell100, 3.4242000000000004
1.733, AdjustedVoltageCell101, 3.165
1.733, AdjustedVoltageCell102, 3.1276
1.733, IVT_MsgID_RX, 5
1.733, IVT_MsgCount, 15
1.733, IVT_Result_state, 0
1.733, IVT_W, 0
1.733, TempChannelMuxSelect, 33
1.733, TempChannel100, 55.370000000000005
1.733, TempChannel101, 46.890000000000015
1.733, TempChannel102, 55.59
1.733, ThrottlePercent, 0
1.733, BrakePercent, 5
1.733, FrontBrakePressure, 20
1.733, SteeringAngle, -31
1.733, BrakeWhileThrottle, 0
1.733, IVT_MsgID_RX, 0
1.733, IVT_MsgCount, 15
1.733, IVT_Result_state, 0
1.733, IVT_I, 0.001
1.733, IVT_MsgID_RX, 7
1.733, IVT_MsgCount, 5
1.733, IVT_Result_state, 0
1.733, IVT_Wh, 0
1.733, VCU_wheelSpeed_RL, 0.0
1.733, VCU_wheelSpeed_RR, 0.0
1.733, RLSpeedKPH, 0.0
1.733, RRSpeedKPH, 0.0
1.733, FLSpeedKPH, 0.0
1.733, FRSpeedKPH, 0.0
1.734, IVT_MsgID_RX, 5
1.734, IVT_MsgCount, 0
1.734, IVT_Result_state, 0
1.734, IVT_W, 0
1.734, TCTorqueMax, 3.392
1.734, TCLeftSlip, -0.999
1.734, TCRightSlip, -0.999
1.734, TCTorqueAdjustment, 0.0
1.734, ThrottlePercent, 0
1.734, BrakePercent, 5
1.734, FrontBrakePressure, 17
1.734, SteeringAngle, -31
1.734, BrakeWhileThrottle, 0
1.734, IVT_MsgID_RX, 0
1.734, IVT_MsgCount, 0
1.734, IVT_Result_state, 0
1.734, IVT_I, 0.004
1.783, IVT_MsgID_RX, 1
1.783, IVT_MsgCount, 11
1.783, IVT_Result_state, 0
1.783, IVT_U1, -0.029
1.783, IVT_MsgID_RX, 2
1.783, IVT_MsgCount, 11
1.783, IVT_Result_state, 0
1.783, IVT_U2, 0.043000000000000003
1.783, IVT_MsgID_RX, 3
1.783, IVT_MsgCount, 11
1.783, IVT_Result_state, 0
1.783, IVT_U3, 0.031
1.783, IVT_MsgID_RX, 5
1.783, IVT_MsgCount, 1
1.783, IVT_Result_state, 0
1.783, IVT_W, 0
1.783, IVT_MsgID_RX, 0
1.783, IVT_MsgCount, 1
1.783, IVT_Result_state, 0
1.783, IVT_I, 0.002
1.783, ThrottlePercent, 0
1.783, BrakePercent, 5
1.783, FrontBrakePressure, 15
1.783, SteeringAngle, -31
1.783, BrakeWhileThrottle, 0
1.783, BMU_checkFailed, BSPD_FAILED
1.783, BMU_InterlockInitialized, 0
1.783, VoltageCellMuxSelect, 34
1.783, VoltageCell103, 3.1345
1.783, VoltageCell104, 3.1267
1.783, VoltageCell105, 3.1263
1.783, IVT_MsgID_RX, 7
1.783, IVT_MsgCount, 6
1.783, IVT_Result_state, 0
1.783, IVT_Wh, 0
1.783, AdjustedVoltageCellMuxSelect, 34
1.783, AdjustedVoltageCell103, 3.1343
1.783, AdjustedVoltageCell104, 3.1265
1.783, AdjustedVoltageCell105, 3.1262000000000003
1.785, VCU_wheelSpeed_RL, 0.0
1.785, VCU_wheelSpeed_RR, 0.0
1.786, TempChannelMuxSelect, 34
1.786, TempChannel103, 24.519999999999996
1.786, TempChannel104, 55.59
1.786, TempChannel105, 24.519999999999996
1.786, RLSpeedKPH, 0.0
1.786, RRSpeedKPH, 0.0
1.786, FLSpeedKPH, 0.0
1.786, FRSpeedKPH, 0.0
1.786, TCTorqueMax, 3.392
1.786, TCLeftSlip, -0.999
1.786, TCRightSlip, -0.999
1.786, TCTorqueAdjustment, 0.0
1.786, IVT_MsgID_RX, 5
1.786, IVT_MsgCount, 2
1.786, IVT_Result_state, 0
1.786, IVT_W, 0
1.786, IVT_MsgID_RX, 0
1.786, IVT_MsgCount, 2
1.786, IVT_Result_state, 0
1.786, IVT_I, 0.005
1.786, ThrottlePercent, 0
1.786, BrakePercent, 5
1.786, FrontBrakePressure, 17
1.786, SteeringAngle, -31
1.786, BrakeWhileThrottle, 0
1.786, ChannelCurrentRadiator, 0.214
1.786, ChannelCurrentAccFan, 0.201
1.786, ChannelCurrentPump1, 0.0
1.786, ChannelCurrentPump2, 0.214
1.786, ChannelCurrentAUX1, 0.0
1.786, ChannelCurrentAUX2, 0.17400000000000002
1.786, ChannelCurrentAUX3, 0.0
1.786, ChannelCurrentAUX4, 0.214
1.786, ChannelCurrentBMU, 0.55
1.786, ChannelCurrentCDU, 0.46900000000000003
1.786, ChannelCurrentTCU, 0.34900000000000003
1.786, ChannelCurrentWSB, 0.631
1.786, ChannelCurrentBrakeLight, 0.0
1.786, ChannelCurrentInverter, 0.0
1.786, IVT_MsgID_RX, 7
1.786, IVT_MsgCount, 7
1.786, IVT_Result_state, 0
1.786, IVT_Wh, 0
1.786, IVT_MsgID_RX, 5
1.786, IVT_MsgCount, 3
1.786, IVT_Result_state, 0
1.786, IVT_W, 0
1.786, IVT_MsgID_RX, 0
1.786, IVT_MsgCount, 3
1.786, IVT_Result_state, 0
1.786, IVT_I, 0.006
1.786, ThrottlePercent, 0
1.786, BrakePercent, 5
1.786, FrontBrakePressure, 16
1.786, SteeringAngle, -31
1.786, BrakeWhileThrottle, 0
1.789, VCU_wheelSpeed_RL, 0.0
1.789, VCU_wheelSpeed_RR, 0.0
1.833, StateBatteryChargeHV, 16.7
1.833, StateBatteryHealthHV, 0.0
1.833, StateBatteryPowerHV, 331.90000000000003
1.833, TempCellMax, 156.0
1.833, TempCellMin, 55.0
1.833, StateBMS, Wait_System_Up
1.833, HighestTempThermistor, 0
1.833, RLSpeedKPH, 0.0
1.833, RRSpeedKPH, 0.0
1.833, FLSpeedKPH, 0.0
1.833, FRSpeedKPH, 0.0
1.833, IMD_R_iso_corrected, 0
1.833, IMD_R_iso_status, 252
1.833, IMD_R_Measurement_Counter, 1
1.833, IMD_Faults, 512
1.833, IMD_Device_activity, 1
1.833, TCTorqueMax, 3.392
1.833, TCLeftSlip, -0.999
1.833, TCRightSlip, -0.999
1.833, TCTorqueAdjustment, 0.0
1.833, VoltageCellMuxSelect, 35
1.833, VoltageCell106, 3.1184000000000003
1.833, VoltageCell107, 3.1571000000000002
1.833, VoltageCell108, 3.4199
1.833, VoltageBusHV, 0.0
1.833, VoltageCellMax, 3.548
1.833, VoltageCellMin, 2.7332
1.833, CurrentBusHV, 0.0
1.833, AdjustedVoltageCellMuxSelect, 35
1.833, AdjustedVoltageCell106, 3.1181
1.833, AdjustedVoltageCell107, 3.1567000000000003
1.833, AdjustedVoltageCell108, 3.4200000000000004
1.833, AMS_PackVoltage, 452.12
1.833, TempChannelMuxSelect, 35
1.833, TempChannel106, 55.59
1.833, TempChannel107, 48.95000000000002
1.833, TempChannel108, 0.0
1.833, IVT_MsgID_RX, 1
1.833, IVT_MsgCount, 12
1.833, IVT_Result_state, 0
1.833, IVT_U1, -0.018000000000000002
1.833, IVT_MsgID_RX, 2
1.833, IVT_MsgCount, 12
1.833, IVT_Result_state, 0
1.833, IVT_U2, 0.033
1.833, IVT_MsgID_RX, 3
1.833, IVT_MsgCount, 12
1.833, IVT_Result_state, 0
1.833, IVT_U3, 0.006
1.833, IVT_MsgID_RX, 5
1.833, IVT_MsgCount, 4
1.833, IVT_Result_state, 0
1.833, IVT_W, 0
1.833, IVT_MsgID_RX, 0
1.833, IVT_MsgCount, 4
1.833, IVT_Result_state, 0
1.833, IVT_I, 0.002
1.834, ThrottlePercent, 0
1.834, BrakePercent, 5
1.834, FrontBrakePressure, 21
1.834, SteeringAngle, -31
1.834, BrakeWhileThrottle, 0
1.834, IVT_MsgID_RX, 7
1.834, IVT_MsgCount, 8
1.834, IVT_Result_state, 0
1.834, IVT_Wh, 0
1.834, IVT_MsgID_RX, 5
1.834, IVT_MsgCount, 5
1.834, IVT_Result_state, 0
1.834, IVT_W, 0
1.834, IVT_MsgID_RX, 0
1.834, IVT_MsgCount, 5
1.834, IVT_Result_state, 0
1.834, IVT_I, 0.005
1.834, VCU_wheelSpeed_RL, 0.0
1.834, VCU_wheelSpeed_RR, 0.0
1.834, ThrottlePercent, 0
1.834, BrakePercent, 5
1.834, FrontBrakePressure, 20
1.834, SteeringAngle, -31
1.834, BrakeWhileThrottle, 0
1.834, RLSpeedKPH, 0.0
1.834, RRSpeedKPH, 0.0
1.834, FLSpeedKPH, 0.0
1.834, FRSpeedKPH, 0.0
1.834, TCTorqueMax, 3.392
1.834, TCLeftSlip, -0.999
1.834, TCRightSlip, -0.999
1.834, TCTorqueAdjustment, 0.0
1.834, IVT_MsgID_RX, 7
1.834, IVT_MsgCount, 9
1.834, IVT_Result_state, 0
1.834, IVT_Wh, 0
1.883, IVT_MsgID_RX, 5
1.883, IVT_MsgCount, 6
1.883, IVT_Result_state, 0
1.883, IVT_W, 0
1.883, IVT_MsgID_RX, 0
1.883, IVT_MsgCount, 6
1.883, IVT_Result_state, 0
1.883, IVT_I, 0.001
1.883, BMU_checkFailed, BSPD_FAILED
1.883, BMU_InterlockInitialized, 0
1.883, VoltageCellMuxSelect, 36
1.883, VoltageCell109, 3.4142
1.883, VoltageCell110, 3.4200000000000004
1.883, VoltageCell111, 3.184
1.883, ThrottlePercent, 0
1.883, BrakePercent, 5
1.883, FrontBrakePressure, 21
1.883, SteeringAngle, -31
1.883, BrakeWhileThrottle, 0
1.884, AdjustedVoltageCellMuxSelect, 36
1.884, AdjustedVoltageCell109, 3.4141000000000004
1.884, AdjustedVoltageCell110, 3.4199
1.884, AdjustedVoltageCell111, 3.1835
1.884, TempChannelMuxSelect, 36
1.884, TempChannel109, 49.44
1.884, TempChannel110, 46.75999999999999
1.884, TempChannel111, 50.379999999999995
1.884, VCU_wheelSpeed_RL, 0.0
1.884, VCU_wheelSpeed_RR, 0.0
1.884, IVT_MsgID_RX, 1
1.884, IVT_MsgCount, 13
1.884, IVT_Result_state, 0
1.884, IVT_U1, -0.002
1.884, IVT_MsgID_RX, 2
1.884, IVT_MsgCount, 13
1.884, IVT_Result_state, 0
1.884, IVT_U2, 0.047
1.884, IVT_MsgID_RX, 3
1.884, IVT_MsgCount, 13
1.884, IVT_Result_state, 0
1.884, IVT_U3, 0.012
1.884, IVT_MsgID_RX, 5
1.884, IVT_MsgCount, 7
1.884, IVT_Result_state, 0
1.884, IVT_W, 0
1.884, RLSpeedKPH, 0.0
1.884, RRSpeedKPH, 0.0
1.884, FLSpeedKPH, 0.0
1.884, FRSpeedKPH, 0.0
1.884, IVT_MsgID_RX, 0
1.884, IVT_MsgCount, 7
1.884, IVT_Result_state, 0
1.884, IVT_I, 0.007
1.884, TCTorqueMax, 3.392
1.884, TCLeftSlip, -0.999
1.884, TCRightSlip, -0.999
1.884, TCTorqueAdjustment, 0.0
1.884, ThrottlePercent, 0
1.884, BrakePercent, 5
1.884, FrontBrakePressure, 20
1.884, SteeringAngle, -31
1.884, BrakeWhileThrottle, 0
1.884, IVT_MsgID_RX, 7
1.884, IVT_MsgCount, 10
1.884, IVT_Result_state, 0
1.884, IVT_Wh, 0
1.884, ChannelCurrentRadiator, 0.214
1.884, ChannelCurrentAccFan, 0.214
1.884, ChannelCurrentPump1, 0.0
1.884, ChannelCurrentPump2, 0.201
1.884, ChannelCurrentAUX1, 0.0
1.884, ChannelCurrentAUX2, 0.187
1.884, ChannelCurrentAUX3, 0.0
1.884, ChannelCurrentAUX4, 0.214
1.884, ChannelCurrentBMU, 0.51
1.884, ChannelCurrentCDU, 0.443
1.884, ChannelCurrentTCU, 0.389
1.884, ChannelCurrentWSB, 0.684
1.885, ChannelCurrentBrakeLight, 0.0
1.885, ChannelCurrentInverter, 0.0
1.885, IVT_MsgID_RX, 5
1.885, IVT_MsgCount, 8
1.885, IVT_Result_state, 0
1.885, IVT_W, 0
1.885, IVT_MsgID_RX, 0
1.885, IVT_MsgCount, 8
1.885, IVT_Result_state, 0
1.885, IVT_I, 0.004
1.885, ThrottlePercent, 0
1.885, BrakePercent, 5
1.885, FrontBrakePressure, 14
1.885, SteeringAngle, -31
1.885, BrakeWhileThrottle, 0
1.933, IMD_R_iso_corrected, 0
1.933, IMD_R_iso_status, 252
1.933, IMD_R_Measurement_Counter, 1
1.933, IMD_Faults, 512
1.933, IMD_Device_activity, 1
1.933, VCU_wheelSpeed_RL, 0.0
1.933, VCU_wheelSpeed_RR, 0.0
1.933, IVT_MsgID_RX, 7
1.933, IVT_MsgCount, 11
1.933, IVT_Result_state, 0
1.933, IVT_Wh, 0
1.933, RLSpeedKPH, 0.0
1.933, RRSpeedKPH, 0.0
1.933, FLSpeedKPH, 0.0
1.933, FRSpeedKPH, 0.0
1.933, TCTorqueMax, 3.392
1.933, TCLeftSlip, -0.999
1.933, TCRightSlip, -0.999
1.933, TCTorqueAdjustment, 0.0
1.933, IVT_MsgID_RX, 5
1.933, IVT_MsgCount, 9
1.933, IVT_Result_state, 0
1.933, IVT_W, 0
1.933, VoltageBusHV, 0.0
1.933, VoltageCellMax, 3.548
1.933, VoltageCellMin, 2.7332
1.933, CurrentBusHV, 0.0
1.933, AMS_PackVoltage, 452.12
1.933, IVT_MsgID_RX, 0
1.933, IVT_MsgCount, 9
1.933, IVT_Result_state, 0
1.933, IVT_I, 0.001
1.933, ThrottlePercent, 0
1.933, BrakePercent, 5
1.933, FrontBrakePressure, 19
1.933, SteeringAngle, -31
1.933, BrakeWhileThrottle, 0
1.934, StateBatteryChargeHV, 16.7
1.934, StateBatteryHealthHV, 0.0
1.934, StateBatteryPowerHV, 331.90000000000003
1.934, TempCellMax, 156.0
1.934, TempCellMin, 55.0
1.934, StateBMS, Wait_System_Up
1.934, HighestTempThermistor, 0
1.934, VoltageCellMuxSelect, 37
1.934, VoltageCell112, 3.1276
1.934, VoltageCell113, 3.1252
1.934, VoltageCell114, 3.124
1.934, IVT_MsgID_RX, 1
1.934, IVT_MsgCount, 14
1.934, IVT_Result_state, 0
1.934, IVT_U1, 0.002
1.934, IVT_MsgID_RX, 2
1.934, IVT_MsgCount, 14
1.934, IVT_Result_state, 0
1.934, IVT_U2, 0.012
1.934, IVT_MsgID_RX, 3
1.934, IVT_MsgCount, 14
1.934, IVT_Result_state, 0
1.934, IVT_U3, 0.029
1.934, IVT_MsgID_RX, 5
1.934, IVT_MsgCount, 10
1.934, IVT_Result_state, 0
1.934, IVT_W, 0
1.934, AdjustedVoltageCellMuxSelect, 37
1.934, AdjustedVoltageCell112, 3.1275
1.934, AdjustedVoltageCell113, 3.1251
1.934, AdjustedVoltageCell114, 3.1239000000000003
1.934, IVT_MsgID_RX, 0
1.934, IVT_MsgCount, 10
1.934, IVT_Result_state, 0
1.934, IVT_I, 0.002
1.934, TempChannelMuxSelect, 37
1.934, TempChannel112, 54.629999999999995
1.934, TempChannel113, 49.31999999999999
1.934, TempChannel114, 48.31999999999999
1.934, ThrottlePercent, 0
1.934, BrakePercent, 5
1.934, FrontBrakePressure, 16
1.934, SteeringAngle, -31
1.934, BrakeWhileThrottle, 0
1.934, IVT_MsgID_RX, 7
1.934, IVT_MsgCount, 12
1.934, IVT_Result_state, 0
1.934, IVT_Wh, 0
1.934, VCU_wheelSpeed_RL, 0.0
1.934, VCU_wheelSpeed_RR, 0.0
1.934, RLSpeedKPH, 0.0
1.934, RRSpeedKPH, 0.0
1.934, FLSpeedKPH, 0.0
1.934, FRSpeedKPH, 0.0
1.934, TCTorqueMax, 3.392
1.934, TCLeftSlip, -0.999
1.934, TCRightSlip, -0.999
1.934, TCTorqueAdjustment, 0.0
1.934, IVT_MsgID_RX, 5
1.934, IVT_MsgCount, 11
1.934, IVT_Result_state, 0
1.934, IVT_W, 0
1.983, IVT_MsgID_RX, 0
1.983, IVT_MsgCount, 11
1.983, IVT_Result_state, 0
1.983, IVT_I, 0.005
1.983, BMU_checkFailed, BSPD_FAILED
1.983, BMU_InterlockInitialized, 0
1.983, VoltageCellMuxSelect, 38
1.983, VoltageCell115, 3.1269
1.983, VoltageCell116, 3.1243000000000003
1.983, VoltageCell117, 2.7726
1.983, ThrottlePercent, 0
1.983, BrakePercent, 5
1.983, FrontBrakePressure, 14
1.983, SteeringAngle, -31
1.983, BrakeWhileThrottle, 0
1.983, AdjustedVoltageCellMuxSelect, 38
1.983, AdjustedVoltageCell115, 3.1268000000000002
1.983, AdjustedVoltageCell116, 3.1242
1.983, AdjustedVoltageCell117, 2.7720000000000002
1.983, TempChannelMuxSelect, 38
1.983, TempChannel115, 24.519999999999996
1.983, TempChannel116, 54.06999999999999
1.983, TempChannel117, 24.519999999999996
1.983, IVT_MsgID_RX, 7
1.983, IVT_MsgCount, 13
1.983, IVT_Result_state, 0
1.983, IVT_Wh, 0
1.983, PDU_Heartbeat_dummydata, 0
1.983, IVT_MsgID_RX, 5
1.983, IVT_MsgCount, 12
1.983, IVT_Result_state, 0
1.983, IVT_W, 0
1.983, CarStateIsLV, -1
1.983, CarStateIsEM, 0
1.983, CarStateIsHV, 0
1.983, IVT_MsgID_RX, 0
1.983, IVT_MsgCount, 12
1.983, IVT_Result_state, 0
1.983, IVT_I, -0.001
1.983, VCU_wheelSpeed_RL, 0.0
1.983, VCU_wheelSpeed_RR, 0.0
1.983, ThrottlePercent, 0
1.983, BrakePercent, 5
1.983, FrontBrakePressure, 17
1.983, SteeringAngle, -31
1.983, BrakeWhileThrottle, 0
1.983, RLSpeedKPH, 0.0
1.983, RRSpeedKPH, 0.0
1.983, FLSpeedKPH, 0.0
1.983, FRSpeedKPH, 0.0
1.983, TCTorqueMax, 3.392
1.983, TCLeftSlip, -0.999
1.983, TCRightSlip, -0.999
1.983, TCTorqueAdjustment, 0.0
1.984, ChannelCurrentRadiator, 0.241
1.984, ChannelCurrentAccFan, 0.214
1.984, ChannelCurrentPump1, 0.0
1.984, ChannelCurrentPump2, 0.214
1.984, ChannelCurrentAUX1, 0.0
1.984, ChannelCurrentAUX2, 0.201
1.984, ChannelCurrentAUX3, 0.0
1.984, ChannelCurrentAUX4, 0.201
1.984, ChannelCurrentBMU, 0.5630000000000001
1.984, ChannelCurrentCDU, 0.402
1.984, ChannelCurrentTCU, 0.362
1.984, ChannelCurrentWSB, 0.617
1.984, ChannelCurrentBrakeLight, 0.0
1.984, ChannelCurrentInverter, 0.0
1.984, IVT_MsgID_RX, 1
1.984, IVT_MsgCount, 15
1.984, IVT_Result_state, 0
1.984, IVT_U1, -0.033
1.984, IVT_MsgID_RX, 2
1.984, IVT_MsgCount, 15
1.984, IVT_Result_state, 0
1.984, IVT_U2, -2.908
1.984, IVT_MsgID_RX, 3
1.984, IVT_MsgCount, 15
1.984, IVT_Result_state, 0
1.984, IVT_U3, -0.008
1.984, IVT_MsgID_RX, 5
1.984, IVT_MsgCount, 13
1.984, IVT_Result_state, 0
1.984, IVT_W, 0
1.984, IVT_MsgID_RX, 0
1.984, IVT_MsgCount, 13
1.984, IVT_Result_state, 0
1.984, IVT_I, 0.0
1.984, ThrottlePercent, 0
1.984, BrakePercent, 5
1.984, FrontBrakePressure, 16
1.984, SteeringAngle, -31
1.984, BrakeWhileThrottle, 0
1.984, IVT_MsgID_RX, 7
1.984, IVT_MsgCount, 14
1.984, IVT_Result_state, 0
1.984, IVT_Wh, 0
2.033, IMD_R_iso_corrected, 0
2.033, IMD_R_iso_status, 252
2.033, IMD_R_Measurement_Counter, 2
2.033, IMD_Faults, 512
2.033, IMD_Device_activity, 1
2.033, VoltageCellMuxSelect, 39
2.033, VoltageCell118, 3.4184
2.033, VoltageCell119, 3.4137
2.033, VoltageCell120, 3.4189000000000003
2.033, IVT_MsgID_RX, 5
2.033, IVT_MsgCount, 14
2.033, IVT_Result_state, 0
2.033, IVT_W, 0
2.034, VCU_wheelSpeed_RL, 0.0
2.034, VCU_wheelSpeed_RR, 0.0
2.034, AdjustedVoltageCellMuxSelect, 39
2.034, AdjustedVoltageCell118, 3.4185000000000003
2.034, AdjustedVoltageCell119, 3.4135
2.034, AdjustedVoltageCell120, 3.4189000000000003
2.034, IVT_MsgID_RX, 0
