0.208, BMU_checkFailed, BSPD_FAILED
5.491, VoltageCell46, 3.8318000000000003
5.491, VoltageCell47, 3.793
5.491, VoltageCell48, 3.9911000000000003
5.491, AdjustedVoltageCellMuxSelect, 15
5.491, AdjustedVoltageCell46, 3.8317
5.491, AdjustedVoltageCell47, 3.7935000000000003
5.491, AdjustedVoltageCell48, 3.9905000000000004
5.492, TempChannelMuxSelect, 15
5.492, TempChannel46, 21.460000000000008
5.492, TempChannel47, 21.540000000000006
5.492, TempChannel48, 21.549999999999997
5.492, IVT_MsgID_RX, 1
5.492, IVT_MsgCount, 10
5.492, IVT_Result_state, 0
5.492, IVT_U1, 0.02
5.492, IVT_MsgID_RX, 2
5.492, IVT_MsgCount, 10
5.492, IVT_Result_state, 0
5.492, IVT_U2, 0.0
5.492, IVT_MsgID_RX, 3
5.492, IVT_MsgCount, 10
5.492, IVT_Result_state, 0
5.492, IVT_U3, 0.016
5.492, IVT_MsgID_RX, 5
5.492, IVT_MsgCount, 14
5.492, IVT_Result_state, 0
5.492, IVT_W, 0
5.492, VoltageBusHV, 0.02
5.492, VoltageCellMax, 3.9911000000000003
5.492, VoltageCellMin, 3.7488
5.492, CurrentBusHV, 0.0
5.492, IVT_MsgID_RX, 0
5.492, IVT_MsgCount, 14
5.492, IVT_Result_state, 0
5.492, IVT_I, 0.004
5.492, ChannelCurrentRadiator, 0.214
5.492, ChannelCurrentAccFan, 0.201
5.492, ChannelCurrentPump1, 0.0
5.492, ChannelCurrentPump2, 0.241
5.492, ChannelCurrentAUX1, 0.0
5.492, ChannelCurrentAUX2, 0.214
5.492, ChannelCurrentAUX3, 0.0
5.492, ChannelCurrentAUX4, 0.147
5.492, ChannelCurrentBMU, 0.55
5.492, ChannelCurrentCDU, 0.389
5.492, ChannelCurrentTCU, 0.389
5.492, ChannelCurrentWSB, 0.617
5.492, ChannelCurrentBrakeLight, 0.0
5.492, ChannelCurrentInverter, 0.0
5.492, AMS_PackVoltage, 532.55
5.492, IVT_MsgID_RX, 7
5.492, IVT_MsgCount, 4
5.492, IVT_Result_state, 0
5.492, IVT_Wh, 0
5.493, IVT_MsgID_RX, 5
5.493, IVT_MsgCount, 15
5.493, IVT_Result_state, 0
5.493, IVT_W, 0
5.541, IVT_MsgID_RX, 0
5.541, IVT_MsgCount, 15
5.541, IVT_Result_state, 0
5.541, IVT_I, 0.003
5.542, IMD_R_iso_corrected, 35000
5.542, IMD_R_iso_status, 253
5.542, IMD_R_Measurement_Counter, 12
5.542, IMD_Faults, 0
5.542, IMD_Device_activity, 1
5.542, StateBatteryChargeHV, 98.30000000000001
5.542, StateBatteryHealthHV, 0.0
5.542, StateBatteryPowerHV, 100.80000000000001
5.542, TempCellMax, 24.75
5.542, TempCellMin, 21.5
5.542, StateBMS, Wait_System_Up
5.542, HighestTempThermistor, 6
5.542, IVT_MsgID_RX, 7
5.542, IVT_MsgCount, 5
5.542, IVT_Result_state, 0
5.542, IVT_Wh, 0
5.542, IVT_MsgID_RX, 5
5.542, IVT_MsgCount, 0
5.542, IVT_Result_state, 0
5.542, IVT_W, 0
5.542, BMU_checkFailed, BSPD_FAILED
5.542, BMU_InterlockInitialized, 0
5.542, VoltageCellMuxSelect, 16
5.542, VoltageCell49, 3.9584
5.542, VoltageCell50, 3.9547000000000003
5.542, VoltageCell51, 3.7798000000000003
5.542, RearBrakePressure, 7
5.542, BrakeTempFront, -31.0
5.542, BrakeTempFrontAccuracy, 1
5.542, IVT_MsgID_RX, 0
5.542, IVT_MsgCount, 0
5.542, IVT_Result_state, 0
5.542, IVT_I, 0.002
5.542, AdjustedVoltageCellMuxSelect, 16
5.542, AdjustedVoltageCell49, 3.9583000000000004
5.542, AdjustedVoltageCell50, 3.9547000000000003
5.542, AdjustedVoltageCell51, 3.7795
5.542, TempChannelMuxSelect, 16
5.542, TempChannel49, 21.47
5.542, TempChannel50, 21.549999999999997
5.542, TempChannel51, 21.590000000000003
5.542, IVT_MsgID_RX, 1
5.542, IVT_MsgCount, 11
5.542, IVT_Result_state, 0
5.542, IVT_U1, -0.02
5.542, IVT_MsgID_RX, 2
5.542, IVT_MsgCount, 11
5.542, IVT_Result_state, 0
5.542, IVT_U2, -0.031
5.542, IVT_MsgID_RX, 3
5.542, IVT_MsgCount, 11
5.542, IVT_Result_state, 0
5.542, IVT_U3, 0.054
5.542, IVT_MsgID_RX, 5
5.542, IVT_MsgCount, 1
5.542, IVT_Result_state, 0
5.542, IVT_W, 0
5.544, IVT_MsgID_RX, 0
5.544, IVT_MsgCount, 1
5.544, IVT_Result_state, 0
5.544, IVT_I, 0.003
5.544, IVT_MsgID_RX, 7
5.544, IVT_MsgCount, 6
5.544, IVT_Result_state, 0
5.544, IVT_Wh, 0
5.591, IVT_MsgID_RX, 5
5.591, IVT_MsgCount, 2
5.591, IVT_Result_state, 0
5.591, IVT_W, 0
5.591, IVT_MsgID_RX, 0
5.591, IVT_MsgCount, 2
5.591, IVT_Result_state, 0
5.591, IVT_I, 0.01
5.591, VoltageCellMuxSelect, 17
5.591, VoltageCell52, 3.806
5.591, VoltageCell53, 3.8066
5.591, VoltageCell54, 3.8065
5.591, VoltageBusLV, 12.344
5.591, CurrentBusLV, 0.0
5.591, PowerBusLV, 0
5.591, AdjustedVoltageCellMuxSelect, 17
5.591, AdjustedVoltageCell52, 3.8059000000000003
5.591, AdjustedVoltageCell53, 3.8065
5.591, AdjustedVoltageCell54, 3.8065
5.591, TempChannelMuxSelect, 17
5.591, TempChannel52, 21.5
5.591, TempChannel53, 24.519999999999996
5.591, TempChannel54, 21.710000000000008
5.591, IVT_MsgID_RX, 7
5.591, IVT_MsgCount, 7
5.591, IVT_Result_state, 0
5.591, IVT_Wh, 0
5.591, IVT_MsgID_RX, 5
5.591, IVT_MsgCount, 3
5.591, IVT_Result_state, 0
5.591, IVT_W, 0
5.591, IVT_MsgID_RX, 0
5.591, IVT_MsgCount, 3
5.591, IVT_Result_state, 0
5.591, IVT_I, 0.003
5.591, ChannelCurrentRadiator, 0.17400000000000002
5.591, ChannelCurrentAccFan, 0.214
5.591, ChannelCurrentPump1, 0.0
5.591, ChannelCurrentPump2, 0.187
5.591, ChannelCurrentAUX1, 0.0
5.591, ChannelCurrentAUX2, 0.214
5.591, ChannelCurrentAUX3, 0.0
5.591, ChannelCurrentAUX4, 0.187
5.591, ChannelCurrentBMU, 0.523
5.591, ChannelCurrentCDU, 0.34900000000000003
5.591, ChannelCurrentTCU, 0.34900000000000003
5.591, ChannelCurrentWSB, 0.657
5.593, ChannelCurrentBrakeLight, 0.0
5.593, ChannelCurrentInverter, 0.0
5.593, VoltageBusHV, 0.0
5.593, VoltageCellMax, 3.9904
5.593, VoltageCellMin, 3.7488
5.593, CurrentBusHV, 0.0
5.593, AMS_PackVoltage, 532.55
5.593, IVT_MsgID_RX, 1
5.593, IVT_MsgCount, 12
5.593, IVT_Result_state, 0
5.593, IVT_U1, -0.043000000000000003
5.593, IVT_MsgID_RX, 2
5.593, IVT_MsgCount, 12
5.593, IVT_Result_state, 0
5.593, IVT_U2, 0.0
5.593, IVT_MsgID_RX, 3
5.593, IVT_MsgCount, 12
5.593, IVT_Result_state, 0
5.593, IVT_U3, 0.033
5.593, IVT_MsgID_RX, 5
5.593, IVT_MsgCount, 4
5.593, IVT_Result_state, 0
5.593, IVT_W, 0
5.593, IVT_MsgID_RX, 0
5.593, IVT_MsgCount, 4
5.593, IVT_Result_state, 0
5.593, IVT_I, 0.0
5.641, IMD_R_iso_corrected, 35000
5.641, IMD_R_iso_status, 253
5.641, IMD_R_Measurement_Counter, 12
5.641, IMD_Faults, 0
5.641, IMD_Device_activity, 1
5.641, IVT_MsgID_RX, 7
5.641, IVT_MsgCount, 8
5.641, IVT_Result_state, 0
5.641, IVT_Wh, 0
5.641, IVT_MsgID_RX, 5
5.641, IVT_MsgCount, 5
5.641, IVT_Result_state, 0
5.641, IVT_W, 0
5.641, IVT_MsgID_RX, 0
5.641, IVT_MsgCount, 5
5.641, IVT_Result_state, 0
5.641, IVT_I, 0.006
5.641, RearBrakePressure, 6
5.641, BrakeTempFront, -31.090000000000003
5.641, BrakeTempFrontAccuracy, 1
5.641, StateBatteryChargeHV, 98.30000000000001
5.641, StateBatteryHealthHV, 0.0
5.641, StateBatteryPowerHV, 100.80000000000001
5.641, TempCellMax, 24.75
5.641, TempCellMin, 21.5
5.641, StateBMS, Wait_System_Up
5.641, HighestTempThermistor, 6
5.642, BMU_checkFailed, BSPD_FAILED
5.642, BMU_InterlockInitialized, 0
5.642, VoltageCellMuxSelect, 18
5.642, VoltageCell55, 3.8076000000000003
5.642, VoltageCell56, 3.8084000000000002
5.642, VoltageCell57, 3.7816
5.642, AdjustedVoltageCellMuxSelect, 18
5.642, AdjustedVoltageCell55, 3.8075
5.642, AdjustedVoltageCell56, 3.8084000000000002
5.642, AdjustedVoltageCell57, 3.7821000000000002
5.642, TempChannelMuxSelect, 18
5.642, TempChannel55, 21.85000000000001
5.642, TempChannel56, 21.78
5.642, TempChannel57, 21.820000000000007
5.642, IVT_MsgID_RX, 7
5.642, IVT_MsgCount, 9
5.642, IVT_Result_state, 0
5.642, IVT_Wh, 0
5.642, IVT_MsgID_RX, 5
5.642, IVT_MsgCount, 6
5.642, IVT_Result_state, 0
5.642, IVT_W, 0
5.642, IVT_MsgID_RX, 0
5.642, IVT_MsgCount, 6
5.642, IVT_Result_state, 0
5.642, IVT_I, 0.004
5.691, IVT_MsgID_RX, 1
5.691, IVT_MsgCount, 13
5.691, IVT_Result_state, 0
5.691, IVT_U1, -0.058
5.691, IVT_MsgID_RX, 2
5.691, IVT_MsgCount, 13
5.691, IVT_Result_state, 0
5.691, IVT_U2, -0.027
5.691, IVT_MsgID_RX, 3
5.691, IVT_MsgCount, 13
5.691, IVT_Result_state, 0
5.691, IVT_U3, 0.068
5.691, IVT_MsgID_RX, 5
5.691, IVT_MsgCount, 7
5.691, IVT_Result_state, 0
5.691, IVT_W, 0
5.691, IVT_MsgID_RX, 0
5.691, IVT_MsgCount, 7
5.691, IVT_Result_state, 0
5.691, IVT_I, 0.008
5.691, IVT_MsgID_RX, 7
5.691, IVT_MsgCount, 10
5.691, IVT_Result_state, 0
5.691, IVT_Wh, 0
5.691, VoltageCellMuxSelect, 19
5.691, VoltageCell58, 3.9828
5.691, VoltageCell59, 3.9424
5.691, VoltageCell60, 3.9533
5.696, AdjustedVoltageCellMuxSelect, 19
5.696, AdjustedVoltageCell58, 3.9822
5.696, AdjustedVoltageCell59, 3.9424
5.696, AdjustedVoltageCell60, 3.9533
5.696, IVT_MsgID_RX, 5
5.696, IVT_MsgCount, 8
5.696, IVT_Result_state, 0
5.696, IVT_W, 0
5.696, TempChannelMuxSelect, 19
5.696, TempChannel58, 21.790000000000006
5.696, TempChannel59, 21.89
5.696, TempChannel60, 21.710000000000008
5.696, IVT_MsgID_RX, 0
5.696, IVT_MsgCount, 8
5.696, IVT_Result_state, 0
5.696, IVT_I, 0.0
5.696, ChannelCurrentRadiator, 0.161
5.696, ChannelCurrentAccFan, 0.214
5.696, ChannelCurrentPump1, 0.0
5.696, ChannelCurrentPump2, 0.214
5.696, ChannelCurrentAUX1, 0.0
5.696, ChannelCurrentAUX2, 0.187
5.696, ChannelCurrentAUX3, 0.0
5.696, ChannelCurrentAUX4, 0.214
5.696, ChannelCurrentBMU, 0.51
5.696, ChannelCurrentCDU, 0.335
5.696, ChannelCurrentTCU, 0.362
5.696, ChannelCurrentWSB, 0.644
5.696, ChannelCurrentBrakeLight, 0.0
5.696, ChannelCurrentInverter, 0.0
5.696, VoltageBusHV, 0.0
5.696, VoltageCellMax, 3.9911000000000003
5.696, VoltageCellMin, 3.7488
5.696, CurrentBusHV, 0.0
5.696, AMS_PackVoltage, 532.55
5.696, IVT_MsgID_RX, 7
5.696, IVT_MsgCount, 11
5.696, IVT_Result_state, 0
5.696, IVT_Wh, 0
5.696, IVT_MsgID_RX, 5
5.696, IVT_MsgCount, 9
5.696, IVT_Result_state, 0
5.696, IVT_W, 0
5.696, IVT_MsgID_RX, 0
5.696, IVT_MsgCount, 9
5.696, IVT_Result_state, 0
5.696, IVT_I, 0.0
5.741, IMD_R_iso_corrected, 35000
5.741, IMD_R_iso_status, 253
5.741, IMD_R_Measurement_Counter, 12
5.741, IMD_Faults, 0
5.741, IMD_Device_activity, 1
5.741, IVT_MsgID_RX, 1
5.741, IVT_MsgCount, 14
5.741, IVT_Result_state, 0
5.741, IVT_U1, -0.043000000000000003
5.742, IVT_MsgID_RX, 2
5.742, IVT_MsgCount, 14
5.742, IVT_Result_state, 0
5.742, IVT_U2, -0.058
5.742, IVT_MsgID_RX, 3
5.742, IVT_MsgCount, 14
5.742, IVT_Result_state, 0
5.742, IVT_U3, 0.054
5.742, IVT_MsgID_RX, 5
5.742, IVT_MsgCount, 10
5.742, IVT_Result_state, 0
5.742, IVT_W, 0
5.742, IVT_MsgID_RX, 0
5.742, IVT_MsgCount, 10
5.742, IVT_Result_state, 0
5.742, IVT_I, 0.01
5.742, RearBrakePressure, 9
5.742, BrakeTempFront, -30.72
5.742, BrakeTempFrontAccuracy, 1
5.742, IVT_MsgID_RX, 7
5.742, IVT_MsgCount, 12
5.742, IVT_Result_state, 0
5.742, IVT_Wh, 0
5.742, IVT_MsgID_RX, 5
5.742, IVT_MsgCount, 11
5.742, IVT_Result_state, 0
5.742, IVT_W, 0
5.742, StateBatteryChargeHV, 98.30000000000001
5.742, StateBatteryHealthHV, 0.0
5.742, StateBatteryPowerHV, 100.80000000000001
5.742, TempCellMax, 24.75
5.742, TempCellMin, 21.5
5.742, StateBMS, Wait_System_Up
5.742, HighestTempThermistor, 6
5.742, IVT_MsgID_RX, 0
5.742, IVT_MsgCount, 11
5.742, IVT_Result_state, 0
5.742, IVT_I, 0.003
5.742, BMU_checkFailed, BSPD_FAILED
5.742, BMU_InterlockInitialized, 0
5.742, VoltageCellMuxSelect, 20
5.742, VoltageCell61, 3.749
5.742, VoltageCell62, 3.7527000000000004
5.742, VoltageCell63, 3.7527000000000004
5.742, AdjustedVoltageCellMuxSelect, 20
5.742, AdjustedVoltageCell61, 3.7488
5.742, AdjustedVoltageCell62, 3.7526
5.742, AdjustedVoltageCell63, 3.7527000000000004
5.742, TempChannelMuxSelect, 20
5.742, TempChannel61, 24.519999999999996
5.742, TempChannel62, 21.78
5.742, TempChannel63, 21.870000000000005
5.742, IVT_MsgID_RX, 7
5.742, IVT_MsgCount, 13
5.742, IVT_Result_state, 0
5.742, IVT_Wh, 0
5.791, IVT_MsgID_RX, 5
5.791, IVT_MsgCount, 12
5.791, IVT_Result_state, 0
5.791, IVT_W, 0
5.791, IVT_MsgID_RX, 0
5.791, IVT_MsgCount, 12
5.791, IVT_Result_state, 0
5.791, IVT_I, 0.006
5.791, VoltageCellMuxSelect, 21
5.791, VoltageCell64, 3.7527000000000004
5.791, VoltageCell65, 3.7527000000000004
5.791, VoltageCell66, 3.7529000000000003
5.791, AdjustedVoltageCellMuxSelect, 21
5.791, AdjustedVoltageCell64, 3.7526
5.791, AdjustedVoltageCell65, 3.7526
5.791, AdjustedVoltageCell66, 3.7529000000000003
5.791, TempChannelMuxSelect, 21
5.791, TempChannel64, 21.939999999999998
5.791, TempChannel65, 21.810000000000002
5.791, TempChannel66, 21.980000000000004
5.791, IVT_MsgID_RX, 1
5.791, IVT_MsgCount, 15
5.791, IVT_Result_state, 0
5.791, IVT_U1, -0.002
5.791, IVT_MsgID_RX, 2
5.791, IVT_MsgCount, 15
5.791, IVT_Result_state, 0
5.791, IVT_U2, -0.018000000000000002
5.791, IVT_MsgID_RX, 3
5.791, IVT_MsgCount, 15
5.791, IVT_Result_state, 0
5.791, IVT_U3, 0.039
5.791, IVT_MsgID_RX, 5
5.791, IVT_MsgCount, 13
5.791, IVT_Result_state, 0
5.791, IVT_W, 0
5.791, IVT_MsgID_RX, 0
5.791, IVT_MsgCount, 13
5.791, IVT_Result_state, 0
5.791, IVT_I, 0.002
5.791, IVT_MsgID_RX, 7
5.791, IVT_MsgCount, 14
5.791, IVT_Result_state, 0
5.791, IVT_Wh, 0
5.791, ChannelCurrentRadiator, 0.214
5.791, ChannelCurrentAccFan, 0.228
5.791, ChannelCurrentPump1, 0.0
5.791, ChannelCurrentPump2, 0.201
5.791, ChannelCurrentAUX1, 0.0
5.791, ChannelCurrentAUX2, 0.228
5.791, ChannelCurrentAUX3, 0.0
5.791, ChannelCurrentAUX4, 0.187
5.791, ChannelCurrentBMU, 0.55
5.791, ChannelCurrentCDU, 0.443
5.791, ChannelCurrentTCU, 0.362
5.791, ChannelCurrentWSB, 0.711
5.792, ChannelCurrentBrakeLight, 0.0
5.792, ChannelCurrentInverter, 0.0
5.792, VoltageBusHV, 0.0
5.792, VoltageCellMax, 3.9903000000000004
5.792, VoltageCellMin, 3.7488
5.792, CurrentBusHV, 0.0
5.792, AMS_PackVoltage, 532.55
5.792, IVT_MsgID_RX, 5
5.792, IVT_MsgCount, 14
5.792, IVT_Result_state, 0
5.792, IVT_W, 0
5.792, IVT_MsgID_RX, 0
5.792, IVT_MsgCount, 14
5.792, IVT_Result_state, 0
5.792, IVT_I, -0.001
5.841, IMD_R_iso_corrected, 35000
5.841, IMD_R_iso_status, 253
5.841, IMD_R_Measurement_Counter, 12
5.841, IMD_Faults, 0
5.841, IMD_Device_activity, 1
5.841, IVT_MsgID_RX, 7
5.841, IVT_MsgCount, 15
5.841, IVT_Result_state, 0
5.841, IVT_Wh, 0
5.841, IVT_MsgID_RX, 5
5.841, IVT_MsgCount, 15
5.841, IVT_Result_state, 0
5.841, IVT_W, 0
5.841, IVT_MsgID_RX, 0
5.841, IVT_MsgCount, 15
5.841, IVT_Result_state, 0
5.841, IVT_I, 0.005
5.841, BMU_checkFailed, BSPD_FAILED
5.841, BMU_InterlockInitialized, 0
5.841, VoltageCellMuxSelect, 22
5.841, VoltageCell67, 3.7517
5.841, VoltageCell68, 3.8983000000000003
5.841, VoltageCell69, 3.8871
5.841, RearBrakePressure, 8
5.841, BrakeTempFront, -30.909999999999997
5.841, BrakeTempFrontAccuracy, 1
5.841, AdjustedVoltageCellMuxSelect, 22
5.841, AdjustedVoltageCell67, 3.7515
5.841, AdjustedVoltageCell68, 3.8984
5.841, AdjustedVoltageCell69, 3.8871
5.841, TempChannelMuxSelect, 22
5.841, TempChannel67, 21.870000000000005
5.841, TempChannel68, 21.870000000000005
5.841, TempChannel69, 21.78
5.842, IVT_MsgID_RX, 1
5.842, IVT_MsgCount, 0
5.842, IVT_Result_state, 0
5.842, IVT_U1, -0.081
5.842, IVT_MsgID_RX, 2
5.842, IVT_MsgCount, 0
5.842, IVT_Result_state, 0
5.842, IVT_U2, 0.027
5.842, IVT_MsgID_RX, 3
5.842, IVT_MsgCount, 0
5.842, IVT_Result_state, 0
5.842, IVT_U3, 0.08700000000000001
5.842, IVT_MsgID_RX, 5
5.842, IVT_MsgCount, 0
5.842, IVT_Result_state, 0
5.842, IVT_W, 0
5.842, IVT_MsgID_RX, 0
5.842, IVT_MsgCount, 0
5.842, IVT_Result_state, 0
5.842, IVT_I, 0.007
5.842, IVT_MsgID_RX, 7
5.842, IVT_MsgCount, 0
5.842, IVT_Result_state, 0
5.842, IVT_Wh, 0
5.842, StateBatteryChargeHV, 98.30000000000001
5.842, StateBatteryHealthHV, 0.0
5.842, StateBatteryPowerHV, 100.80000000000001
5.842, TempCellMax, 24.75
5.842, TempCellMin, 21.5
5.842, StateBMS, Wait_System_Up
5.842, HighestTempThermistor, 6
5.891, IVT_MsgID_RX, 5
5.891, IVT_MsgCount, 1
5.891, IVT_Result_state, 0
5.891, IVT_W, 0
5.891, IVT_MsgID_RX, 0
5.891, IVT_MsgCount, 1
5.891, IVT_Result_state, 0
5.891, IVT_I, 0.006
5.891, VoltageCellMuxSelect, 23
5.891, VoltageCell70, 3.8875
5.891, VoltageCell71, 3.7512000000000003
5.891, VoltageCell72, 3.7520000000000002
5.891, IVT_MsgID_RX, 7
5.891, IVT_MsgCount, 1
5.891, IVT_Result_state, 0
5.891, IVT_Wh, 0
5.891, AdjustedVoltageCellMuxSelect, 23
5.891, AdjustedVoltageCell70, 3.8875
5.891, AdjustedVoltageCell71, 3.7510000000000003
5.891, AdjustedVoltageCell72, 3.7519
5.891, IVT_MsgID_RX, 5
5.891, IVT_MsgCount, 2
5.891, IVT_Result_state, 0
5.891, IVT_W, 0
5.891, TempChannelMuxSelect, 23
5.891, TempChannel70, 21.930000000000007
5.891, TempChannel71, 22.019999999999996
5.891, TempChannel72, 21.790000000000006
5.891, IVT_MsgID_RX, 0
5.891, IVT_MsgCount, 2
5.891, IVT_Result_state, 0
5.891, IVT_I, -0.001
5.892, ChannelCurrentRadiator, 0.214
5.892, ChannelCurrentAccFan, 0.214
5.892, ChannelCurrentPump1, 0.0
5.892, ChannelCurrentPump2, 0.214
5.892, ChannelCurrentAUX1, 0.0
5.892, ChannelCurrentAUX2, 0.201
5.892, ChannelCurrentAUX3, 0.0
5.892, ChannelCurrentAUX4, 0.201
5.892, ChannelCurrentBMU, 0.5630000000000001
5.892, ChannelCurrentCDU, 0.375
5.892, ChannelCurrentTCU, 0.34900000000000003
5.892, ChannelCurrentWSB, 0.657
5.892, ChannelCurrentBrakeLight, 0.0
5.892, ChannelCurrentInverter, 0.0
5.892, IVT_MsgID_RX, 1
5.892, IVT_MsgCount, 1
5.892, IVT_Result_state, 0
5.892, IVT_U1, -0.051000000000000004
5.892, IVT_MsgID_RX, 2
5.892, IVT_MsgCount, 1
5.892, IVT_Result_state, 0
5.892, IVT_U2, -0.004
5.892, IVT_MsgID_RX, 3
5.892, IVT_MsgCount, 1
5.892, IVT_Result_state, 0
5.892, IVT_U3, 0.062
5.892, IVT_MsgID_RX, 5
5.892, IVT_MsgCount, 3
5.892, IVT_Result_state, 0
5.892, IVT_W, 0
5.892, VoltageBusHV, 0.0
5.892, VoltageCellMax, 3.9902
5.892, VoltageCellMin, 3.7488
5.892, CurrentBusHV, 0.0
5.892, AMS_PackVoltage, 532.55
5.892, IVT_MsgID_RX, 0
5.892, IVT_MsgCount, 3
5.892, IVT_Result_state, 0
5.892, IVT_I, 0.005
5.893, IVT_MsgID_RX, 7
5.893, IVT_MsgCount, 2
5.893, IVT_Result_state, 0
5.893, IVT_Wh, 0
5.941, IMD_R_iso_corrected, 35000
5.941, IMD_R_iso_status, 253
5.941, IMD_R_Measurement_Counter, 12
5.941, IMD_Faults, 0
5.941, IMD_Device_activity, 1
5.941, IVT_MsgID_RX, 5
5.941, IVT_MsgCount, 4
5.941, IVT_Result_state, 0
5.941, IVT_W, 0
5.942, IVT_MsgID_RX, 0
5.942, IVT_MsgCount, 4
5.942, IVT_Result_state, 0
5.942, IVT_I, 0.004
5.942, BMU_checkFailed, BSPD_FAILED
5.942, BMU_InterlockInitialized, 0
5.942, VoltageCellMuxSelect, 24
5.942, VoltageCell73, 3.7517
5.942, VoltageCell74, 3.7518000000000002
5.942, VoltageCell75, 3.7514000000000003
5.942, RearBrakePressure, 12
5.942, BrakeTempFront, -30.450000000000017
5.942, BrakeTempFrontAccuracy, 1
5.942, AdjustedVoltageCellMuxSelect, 24
5.942, AdjustedVoltageCell73, 3.7517
5.942, AdjustedVoltageCell74, 3.7517
5.942, AdjustedVoltageCell75, 3.7513
5.942, TempChannelMuxSelect, 24
5.942, TempChannel73, 21.75
5.942, TempChannel74, 21.799999999999997
5.942, TempChannel75, 21.85000000000001
5.942, IVT_MsgID_RX, 7
5.942, IVT_MsgCount, 3
5.942, IVT_Result_state, 0
5.942, IVT_Wh, 0
5.942, IVT_MsgID_RX, 5
5.942, IVT_MsgCount, 5
5.942, IVT_Result_state, 0
5.942, IVT_W, 0
5.942, IVT_MsgID_RX, 0
5.942, IVT_MsgCount, 5
5.942, IVT_Result_state, 0
5.942, IVT_I, 0.002
5.991, IVT_MsgID_RX, 1
5.991, IVT_MsgCount, 2
5.991, IVT_Result_state, 0
5.991, IVT_U1, -0.031
5.991, IVT_MsgID_RX, 2
5.991, IVT_MsgCount, 2
5.991, IVT_Result_state, 0
5.991, IVT_U2, 0.02
5.991, IVT_MsgID_RX, 3
5.991, IVT_MsgCount, 2
5.991, IVT_Result_state, 0
5.991, IVT_U3, 0.02
5.991, IVT_MsgID_RX, 5
5.991, IVT_MsgCount, 6
5.991, IVT_Result_state, 0
5.991, IVT_W, 0
5.991, IVT_MsgID_RX, 0
5.991, IVT_MsgCount, 6
5.991, IVT_Result_state, 0
5.991, IVT_I, 0.003
5.992, IVT_MsgID_RX, 7
5.992, IVT_MsgCount, 4
5.992, IVT_Result_state, 0
5.992, IVT_Wh, 0
5.992, StateBatteryChargeHV, 98.30000000000001
5.992, StateBatteryHealthHV, 0.0
5.992, StateBatteryPowerHV, 100.80000000000001
5.992, TempCellMax, 24.75
5.992, TempCellMin, 21.5
5.992, StateBMS, Wait_System_Up
5.992, HighestTempThermistor, 6
5.992, VoltageCellMuxSelect, 25
5.992, VoltageCell76, 3.7517
5.992, VoltageCell77, 3.7504000000000004
5.992, VoltageCell78, 3.8960000000000004
5.992, PDU_Heartbeat_dummydata, 0
5.992, AdjustedVoltageCellMuxSelect, 25
5.992, AdjustedVoltageCell76, 3.7517
5.992, AdjustedVoltageCell77, 3.7502
5.992, AdjustedVoltageCell78, 3.8962000000000003
5.992, CarStateIsLV, -1
5.992, CarStateIsEM, 0
5.992, CarStateIsHV, 0
5.992, IVT_MsgID_RX, 5
5.992, IVT_MsgCount, 7
5.992, IVT_Result_state, 0
5.992, IVT_W, 0
5.992, TempChannelMuxSelect, 25
5.992, TempChannel76, 21.820000000000007
5.992, TempChannel77, 21.75
5.992, TempChannel78, 21.879999999999995
5.992, IVT_MsgID_RX, 0
5.992, IVT_MsgCount, 7
5.992, IVT_Result_state, 0
5.992, IVT_I, 0.001
5.992, ChannelCurrentRadiator, 0.214
5.992, ChannelCurrentAccFan, 0.214
5.992, ChannelCurrentPump1, 0.0
5.992, ChannelCurrentPump2, 0.214
5.992, ChannelCurrentAUX1, 0.0
5.992, ChannelCurrentAUX2, 0.17400000000000002
5.992, ChannelCurrentAUX3, 0.0
5.992, ChannelCurrentAUX4, 0.201
5.992, ChannelCurrentBMU, 0.537
5.992, ChannelCurrentCDU, 0.483
5.992, ChannelCurrentTCU, 0.362
5.992, ChannelCurrentWSB, 0.644
5.992, ChannelCurrentBrakeLight, 0.0
5.992, ChannelCurrentInverter, 0.0
5.993, IVT_MsgID_RX, 7
5.993, IVT_MsgCount, 5
5.993, IVT_Result_state, 0
5.993, IVT_Wh, 0
5.994, IVT_MsgID_RX, 5
5.994, IVT_MsgCount, 8
5.994, IVT_Result_state, 0
5.994, IVT_W, 0
5.994, IVT_MsgID_RX, 0
5.994, IVT_MsgCount, 8
5.994, IVT_Result_state, 0
5.994, IVT_I, 0.003
5.994, VoltageBusHV, 0.0
5.994, VoltageCellMax, 3.9904
5.994, VoltageCellMin, 3.7488
5.994, CurrentBusHV, 0.0
5.994, AMS_PackVoltage, 532.55
6.041, IMD_R_iso_corrected, 35000
6.041, IMD_R_iso_status, 253
6.041, IMD_R_Measurement_Counter, 12
6.041, IMD_Faults, 0
6.041, IMD_Device_activity, 1
6.041, IVT_MsgID_RX, 1
6.041, IVT_MsgCount, 3
6.041, IVT_Result_state, 0
6.041, IVT_U1, -0.006
6.041, IVT_MsgID_RX, 2
6.041, IVT_MsgCount, 3
6.041, IVT_Result_state, 0
6.041, IVT_U2, -0.006
6.041, IVT_MsgID_RX, 3
6.041, IVT_MsgCount, 3
6.041, IVT_Result_state, 0
6.041, IVT_U3, 0.0
6.041, IVT_MsgID_RX, 5
6.041, IVT_MsgCount, 9
6.041, IVT_Result_state, 0
